IBGE7,IBGE_2,NU_IDENTIFICADOR,Região,UF,codigo_ibge,q0_1,q1_1,q1_2,q3,q7,q8,incompletos,IBGE,uf_s,Região_2,UF_2,Municipio_2013,area,Pop_Total2010,Pop_Urbana2010,Pop_Rural2010,Porte_pop2010
2903201,290320,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290320,BA,Região Nordeste,BA,Barreiras,7895.24,137427,123741,13686,Grande
2903235,290323,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290323,BA,Região Nordeste,BA,Barro Alto,425.75,13612,6712,6900,Pequeno I
2903276,290327,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290327,BA,Região Nordeste,BA,Barrocas,188.11,14191,5695,8496,Pequeno I
2903300,290330,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290330,BA,Região Nordeste,BA,Barro Preto,120.57,6453,5295,1158,Pequeno I
2903409,290340,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290340,BA,Região Nordeste,BA,Belmonte,2009.9,21798,11420,10378,Pequeno II
2903508,290350,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290350,BA,Região Nordeste,BA,Belo Campo,608.59,16021,9029,6992,Pequeno I
2903706,290370,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290370,BA,Região Nordeste,BA,Boa Nova,856.89,15411,5804,9607,Pequeno I
2903805,290380,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290380,BA,Região Nordeste,BA,Boa Vista do Tupim,2629.82,17991,6593,11398,Pequeno I
2903904,290390,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290390,BA,Região Nordeste,BA,Bom Jesus da Lapa,3951.43,63480,43099,20381,Médio
2904050,290405,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290405,BA,Região Nordeste,BA,Bonito,641.23,14834,6232,8602,Pequeno I
2904100,290410,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290410,BA,Região Nordeste,BA,Boquira,1430.78,22037,7364,14673,Pequeno II
2904209,290420,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290420,BA,Região Nordeste,BA,Botuporã,552.57,11154,4076,7078,Pequeno I
2904308,290430,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290430,BA,Região Nordeste,BA,Brejões,481.29,14282,4937,9345,Pequeno I
2904407,290440,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290440,BA,Região Nordeste,BA,Brejolândia,2619.44,11077,1984,9093,Pequeno I
2904506,290450,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290450,BA,Região Nordeste,BA,Brotas de Macaúbas,2372.64,10717,3118,7599,Pequeno I
2904704,290470,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290470,BA,Região Nordeste,BA,Buerarema,209.56,18605,15277,3328,Pequeno I
2904753,290475,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290475,BA,Região Nordeste,BA,Buritirama,3797.87,19600,7905,11695,Pequeno I
2904852,290485,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290485,BA,Região Nordeste,BA,Cabaceiras do Paraguaçu,213.55,17327,4644,12683,Pequeno I
2904902,290490,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290490,BA,Região Nordeste,BA,Cachoeira,398.47,32026,16387,15639,Pequeno II
2905008,290500,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290500,BA,Região Nordeste,BA,Caculé,685.91,22236,13309,8927,Pequeno II
2905107,290510,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290510,BA,Região Nordeste,BA,Caém,497.47,10368,3655,6713,Pequeno I
2905156,290515,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290515,BA,Região Nordeste,BA,Caetanos,857.28,13639,3291,10348,Pequeno I
2905206,290520,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290520,BA,Região Nordeste,BA,Caetité,2306.38,47515,28447,19068,Pequeno II
2905305,290530,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290530,BA,Região Nordeste,BA,Cafarnaum,927.49,17209,10563,6646,Pequeno I
2905503,290550,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290550,BA,Região Nordeste,BA,Caldeirão Grande,495.84,12491,4558,7933,Pequeno I
2905602,290560,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290560,BA,Região Nordeste,BA,Camacan,632.93,31472,24685,6787,Pequeno II
2905701,290570,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290570,BA,Região Nordeste,BA,Camaçari,759.8,242970,231973,10997,Grande
2906006,290600,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290600,BA,Região Nordeste,BA,Campo Formoso,6806.1,66616,24863,41753,Médio
2906105,290610,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290610,BA,Região Nordeste,BA,Canápolis,464.31,9410,3225,6185,Pequeno I
2906204,290620,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290620,BA,Região Nordeste,BA,Canarana,617.99,24067,11455,12612,Pequeno II
2906303,290630,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290630,BA,Região Nordeste,BA,Canavieiras,1375.56,32336,25903,6433,Pequeno II
2906402,290640,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290640,BA,Região Nordeste,BA,Candeal,455.28,8895,3476,5419,Pequeno I
2906501,290650,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290650,BA,Região Nordeste,BA,Candeias,264.49,83158,75994,7164,Médio
2906709,290670,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290670,BA,Região Nordeste,BA,Cândido Sales,1301.38,27918,19286,8632,Pequeno II
2906808,290680,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290680,BA,Região Nordeste,BA,Cansanção,1319.5,32908,11021,21887,Pequeno II
2906824,290682,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290682,BA,Região Nordeste,BA,Canudos,2984.88,15732,8698,7034,Pequeno I
2906857,290685,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290685,BA,Região Nordeste,BA,Capela do Alto Alegre,655.81,11527,5595,5932,Pequeno I
2906873,290687,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290687,BA,Região Nordeste,BA,Capim Grosso,350.03,26577,21762,4815,Pequeno II
2906907,290690,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290690,BA,Região Nordeste,BA,Caravelas,2361.28,21414,11309,10105,Pequeno II
2907004,290700,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290700,BA,Região Nordeste,BA,Cardeal da Silva,184.86,8899,2901,5998,Pequeno I
2907103,290710,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290710,BA,Região Nordeste,BA,Carinhanha,2751.86,28380,12585,15795,Pequeno II
2907202,290720,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290720,BA,Região Nordeste,BA,Casa Nova,9657.5,64940,37543,27397,Médio
2907301,290730,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290730,BA,Região Nordeste,BA,Castro Alves,762.98,25408,15686,9722,Pequeno II
2907509,290750,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290750,BA,Região Nordeste,BA,Catu,439.57,51077,42755,8322,Médio
2907558,290755,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290755,BA,Região Nordeste,BA,Caturama,646.08,8843,2374,6469,Pequeno I
2907707,290770,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290770,BA,Região Nordeste,BA,Chorrochó,2647.89,10734,2631,8103,Pequeno I
2907806,290780,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290780,BA,Região Nordeste,BA,Cícero Dantas,658.94,32300,17726,14574,Pequeno II
2907905,290790,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290790,BA,Região Nordeste,BA,Cipó,166.95,15755,11287,4468,Pequeno I
2908002,290800,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290800,BA,Região Nordeste,BA,Coaraci,296.82,20964,19130,1834,Pequeno II
2908101,290810,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290810,BA,Região Nordeste,BA,Cocos,10084.27,18153,8572,9581,Pequeno I
2908200,290820,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290820,BA,Região Nordeste,BA,Conceição da Feira,159.78,20391,13137,7254,Pequeno II
2908309,290830,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290830,BA,Região Nordeste,BA,Conceição do Almeida,281.9,17889,7926,9963,Pequeno I
2908408,290840,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290840,BA,Região Nordeste,BA,Conceição do Coité,1086.22,62040,36278,25762,Médio
2908507,290850,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290850,BA,Região Nordeste,BA,Conceição do Jacuípe,115.68,30123,23539,6584,Pequeno II
2908606,290860,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290860,BA,Região Nordeste,BA,Conde,950.62,23620,12129,11491,Pequeno II
2908705,290870,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290870,BA,Região Nordeste,BA,Condeúba,1236.89,16898,7462,9436,Pequeno I
2908903,290890,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290890,BA,Região Nordeste,BA,Coração de Maria,372.32,22401,9400,13001,Pequeno II
2909000,290900,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290900,BA,Região Nordeste,BA,Cordeiros,554.51,8168,2551,5617,Pequeno I
2909208,290920,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290920,BA,Região Nordeste,BA,Coronel João Sá,825.77,17066,7043,10023,Pequeno I
2909307,290930,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290930,BA,Região Nordeste,BA,Correntina,12142.43,31249,12604,18645,Pequeno II
2909406,290940,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290940,BA,Região Nordeste,BA,Cotegipe,4018.59,13636,6648,6988,Pequeno I
2909505,290950,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290950,BA,Região Nordeste,BA,Cravolândia,159.65,5041,3180,1861,Pequeno I
2909604,290960,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290960,BA,Região Nordeste,BA,Crisópolis,505.43,20046,8612,11434,Pequeno II
2909703,290970,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290970,BA,Região Nordeste,BA,Cristópolis,896.46,13280,3133,10147,Pequeno I
2909802,290980,2914803310475,Região Nordeste,BA,29,UNIDADE DE ACOLHIMENTO CASA ABRIGO REGIONAL DE ITABUNA, Mulheres em situação de violência doméstica ou familiar,Abrigo institucional, Governamental,Estadual, Sim, ,290980,BA,Região Nordeste,BA,Cruz das Almas,150.9,58606,49885,8721,Médio
