NU_IDENTIFICADOR;IBGE;q33_3;q33_9;q33_10;q33_11;q33_12;q33_13;q33_14;q33_15_1;q33_15_2;IBGE7;UF;Regiao;Município;areaKm2;Nome_UF;Pop_total_2022;Porte_pop2022;Q_incompleto;DataCenso;DataCenso_2023;Faixas_etarias;d33_9;d33_11;d33_9bin1;d33_9bin2;d33_9bin3;d33_10bin1;d33_10bin2;d33_10bin3;d33_10bin4;d33_10bin5;d33_11bin1;d33_11bin2;d33_11bin3;d33_11bin4;d33_9bin1_sum;d33_9bin2_sum;d33_9bin3_sum;d33_10bin1_sum;d33_10bin2_sum;d33_10bin3_sum;d33_10bin4_sum;d33_10bin5_sum;d33_11bin1_sum;d33_11bin2_sum;d33_11bin3_sum;d33_11bin4_sum;nu_trabalhadores;d33_15_1_1bin_Gestão;d33_15_1_1bin_PopRua;d33_15_1_1bin_Abordagem;d33_15_1_1bin_Cadastramento;d33_15_1_1bin_Outros;d33_15_2_1bin_Gestão;d33_15_2_1bin_PopRua;d33_15_2_1bin_Abordagem;d33_15_2_1bin_Cadastramento;d33_15_2_1bin_Outros;Gestao;PopRua;Abordagem;Cadastramento;Outros;d33_15_1_1bin_Gestão_sum;d33_15_1_1bin_PopRua_sum;d33_15_1_1bin_Abordagem_sum;d33_15_1_1bin_Cadastramento_sum;d33_15_1_1bin_Outros_sum;d33_15_2_1bin_Gestão_sum;d33_15_2_1bin_PopRua_sum;d33_15_2_1bin_Abordagem_sum;d33_15_2_1bin_Cadastramento_sum;d33_15_2_1bin_Outros_sum
33049094754;330490; Feminino; Médio Completo; Sem formação profissional; Outro vínculo não permanente; Serviços Gerais; De 31 a 40 horas semanais;01/02/2017; Serviço Especializado para Pessoas em Situação de Rua; Serviço de Abordagem Social;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ;Serviço de Abordagem Social; ; ; ;1;1; ; ;2;17;1; ; ; ; ;16; ; 
33049094754;330490; Masculino; Médio Completo; Profissional de nível médio; Sem Vínculo; Educador(a) Social; De 31 a 40 horas semanais;10/09/2018; Serviço Especializado para Pessoas em Situação de Rua; Serviço de Abordagem Social;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ;Serviço de Abordagem Social; ; ; ;1;1; ; ;2;17;1; ; ; ; ;16; ; 
33049094754;330490; Masculino; Superior Completo; Administrador(a); Sem Vínculo; Educador(a) Social; De 31 a 40 horas semanais;01/03/2021; Serviço Especializado para Pessoas em Situação de Rua; Serviço de Abordagem Social;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ;Serviço de Abordagem Social; ; ; ;1;1; ; ;2;17;1; ; ; ; ;16; ; 
33049094754;330490; Feminino; Superior Completo; Pedagoga(o); Sem Vínculo; Outros; De 31 a 40 horas semanais;01/02/2017; Serviço Especializado para Pessoas em Situação de Rua; Serviço de Abordagem Social;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ;Serviço de Abordagem Social; ; ; ;1;1; ; ;2;17;1; ; ; ; ;16; ; 
33049094754;330490; Masculino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Educador(a) Social; De 31 a 40 horas semanais;11/01/2021; ; ;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1; ; ; ; ;16; ; 
33049094754;330490; Masculino; Médio Completo; Sem formação profissional; Sem Vínculo; Educador(a) Social; De 31 a 40 horas semanais;06/04/2021; Serviço Especializado para Pessoas em Situação de Rua; Serviço de Abordagem Social;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ;Serviço de Abordagem Social; ; ; ;1;1; ; ;2;17;1; ; ; ; ;16; ; 
33049094754;330490; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Educador(a) Social; De 31 a 40 horas semanais;11/01/2021; Serviço Especializado para Pessoas em Situação de Rua; Serviço de Abordagem Social;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ;Serviço de Abordagem Social; ; ; ;1;1; ; ;2;17;1; ; ; ; ;16; ; 
33049094754;330490; Feminino; Médio Completo; Sem formação profissional; Outro vínculo não permanente; Serviços Gerais; De 31 a 40 horas semanais;06/05/2021; Serviço Especializado para Pessoas em Situação de Rua; Serviço de Abordagem Social;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ;Serviço de Abordagem Social; ; ; ;1;1; ; ;2;17;1; ; ; ; ;16; ; 
33049094754;330490; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Educador(a) Social; De 31 a 40 horas semanais;11/01/2021; Serviço Especializado para Pessoas em Situação de Rua; Serviço de Abordagem Social;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ;Serviço de Abordagem Social; ; ; ;1;1; ; ;2;17;1; ; ; ; ;16; ; 
33049094754;330490; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Educador(a) Social; De 31 a 40 horas semanais;06/05/2021; Serviço Especializado para Pessoas em Situação de Rua; Serviço de Abordagem Social;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ;Serviço de Abordagem Social; ; ; ;1;1; ; ;2;17;1; ; ; ; ;16; ; 
33049094754;330490; Feminino; Superior Completo; Psicóloga(o); Sem Vínculo; Coordenador(a); De 31 a 40 horas semanais;15/01/2021; Atividades de gestão (administrativo); ;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24;Atividades de gestão (administrativo); ; ; ; ; ; ; ; ; ;1; ; ; ; ;2;17;1; ; ; ; ;16; ; 
33049094754;330490; Feminino; Superior Completo; Outra(o) profissional de nível superior; Sem Vínculo; Educador(a) Social; De 31 a 40 horas semanais;11/01/2021; Serviço de Abordagem Social; ;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24; ; ;Serviço de Abordagem Social; ; ; ; ; ; ; ; ; ;1; ; ;2;17;1; ; ; ; ;16; ; 
33049094754;330490; Feminino; Médio Completo; Sem formação profissional; Outro vínculo não permanente; Apoio Administrativo; De 31 a 40 horas semanais;01/02/2021; Atividades de gestão (administrativo); ;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24;Atividades de gestão (administrativo); ; ; ; ; ; ; ; ; ;1; ; ; ; ;2;17;1; ; ; ; ;16; ; 
33049094754;330490; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Educador(a) Social; De 31 a 40 horas semanais;11/01/2021; Serviço Especializado para Pessoas em Situação de Rua; Serviço de Abordagem Social;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ;Serviço de Abordagem Social; ; ; ;1;1; ; ;2;17;1; ; ; ; ;16; ; 
33049094754;330490; Masculino; Médio Completo; Sem formação profissional; Sem Vínculo; Educador(a) Social; De 31 a 40 horas semanais;11/01/2021; Serviço Especializado para Pessoas em Situação de Rua; ;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;16 a 29 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ; ; ;1; ; ; ;2;17;1; ; ; ; ;16; ; 
33049094754;330490; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Educador(a) Social; De 31 a 40 horas semanais;01/03/2021; Serviço Especializado para Pessoas em Situação de Rua; Serviço de Abordagem Social;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;16 a 29 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ;Serviço de Abordagem Social; ; ; ;1;1; ; ;2;17;1; ; ; ; ;16; ; 
33049094754;330490; Feminino; Médio Completo; Profissional de nível médio; Outro vínculo não permanente; Educador(a) Social; De 31 a 40 horas semanais;15/12/2013; Serviço Especializado para Pessoas em Situação de Rua; Serviço de Abordagem Social;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;61 a 80 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ;Serviço de Abordagem Social; ; ; ;1;1; ; ;2;17;1; ; ; ; ;16; ; 
33049094754;330490; Feminino; Médio Completo; Profissional de nível médio; Outro vínculo não permanente; Apoio Administrativo; De 31 a 40 horas semanais;01/06/2022; Serviço Especializado para Pessoas em Situação de Rua; Serviço de Abordagem Social;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;61 a 80 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ;Serviço de Abordagem Social; ; ; ;1;1; ; ;2;17;1; ; ; ; ;16; ; 
33049094754;330490; Feminino; Superior Completo; Assistente Social; Sem Vínculo; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;01/03/2021; Serviço Especializado para Pessoas em Situação de Rua; Serviço de Abordagem Social;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;61 a 80 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ;Serviço de Abordagem Social; ; ; ;1;1; ; ;2;17;1; ; ; ; ;16; ; 
33049094754;330490; Masculino; Fundamental Incompleto; Sem formação profissional; Outro vínculo não permanente; Educador(a) Social; De 31 a 40 horas semanais;14/05/2021; ; ;3304904;Rio de Janeiro;Região Sudeste;São Gonçalo;248,319;RJ;896744;Grande;completo;31.08.2023;8/31/2023;61 a 80 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;4;14;6;1;1;0;0;2;0;0;0;24;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1; ; ; ; ;16; ; 
33051097142;330510; Feminino; Superior Completo; Pedagoga(o); Servidor Estatutário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;04/09/2023; Serviço Especializado para Pessoas em Situação de Rua; Serviço de Abordagem Social;3305109;Rio de Janeiro;Região Sudeste;São João de;35,216;RJ;440962;Grande;completo;31.08.2023;8/31/2023;51 a 60 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Pedagogo; ; ; ; ;Servidor Estatutário; ; ; ;0;2;8;1;3;0;0;2;9;0;1;0;10; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ;Serviço de Abordagem Social; ; ; ;1;1; ; ;1;5;3;1; ; ;1;1; ;8
33051097142;330510; Feminino; Especialização; Psicóloga(o); Servidor Estatutário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;04/09/2023; Serviço de Abordagem Social; Outros;3305109;Rio de Janeiro;Região Sudeste;São João de;35,216;RJ;440962;Grande;completo;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ;0;2;8;1;3;0;0;2;9;0;1;0;10; ; ;Serviço de Abordagem Social; ; ; ; ; ; ;Outros; ; ;1; ;1;1;5;3;1; ; ;1;1; ;8
33051097142;330510; Feminino; Superior Completo; Assistente Social; Servidor Estatutário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;04/09/2023; Serviço Especializado para Pessoas em Situação de Rua; Outros;3305109;Rio de Janeiro;Região Sudeste;São João de;35,216;RJ;440962;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ;0;2;8;1;3;0;0;2;9;0;1;0;10; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ;Outros; ;1; ; ;1;1;5;3;1; ; ;1;1; ;8
33051097142;330510; Feminino; Superior Completo; Psicóloga(o); Servidor Estatutário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;11/09/2023; Serviço Especializado para Pessoas em Situação de Rua; Outros;3305109;Rio de Janeiro;Região Sudeste;São João de;35,216;RJ;440962;Grande;completo;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ;0;2;8;1;3;0;0;2;9;0;1;0;10; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ;Outros; ;1; ; ;1;1;5;3;1; ; ;1;1; ;8
33051097142;330510; Feminino; Superior Completo; Assistente Social; Comissionado; Coordenador(a); De 31 a 40 horas semanais;04/09/2023; Atividades de gestão (administrativo); Outros;3305109;Rio de Janeiro;Região Sudeste;São João de;35,216;RJ;440962;Grande;completo;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior;Comissionado; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ;Comissionado; ;0;2;8;1;3;0;0;2;9;0;1;0;10;Atividades de gestão (administrativo); ; ; ; ; ; ; ; ;Outros;1; ; ; ;1;1;5;3;1; ; ;1;1; ;8
33051097142;330510; Masculino; Superior Completo; Profissional de nível médio; Servidor Estatutário; Educador(a) Social; De 31 a 40 horas semanais;04/09/2023; Serviço Especializado para Pessoas em Situação de Rua; Outros;3305109;Rio de Janeiro;Região Sudeste;São João de;35,216;RJ;440962;Grande;completo;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ; ;Servidor Estatutário; ; ; ;0;2;8;1;3;0;0;2;9;0;1;0;10; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ;Outros; ;1; ; ;1;1;5;3;1; ; ;1;1; ;8
33051097142;330510; Feminino; Superior Completo; Profissional de nível médio; Servidor Estatutário; Apoio Administrativo; De 31 a 40 horas semanais;04/09/2023; Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico); Outros;3305109;Rio de Janeiro;Região Sudeste;São João de;35,216;RJ;440962;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ; ;Servidor Estatutário; ; ; ;0;2;8;1;3;0;0;2;9;0;1;0;10; ; ; ;Cadastramento e/ou Revisão/Atualização Cadastral (CadÚnico); ; ; ; ; ;Outros; ; ; ;1;1;1;5;3;1; ; ;1;1; ;8
33051097142;330510; Masculino; Médio Completo; Profissional de nível médio; Servidor Estatutário; Educador(a) Social; De 31 a 40 horas semanais;04/09/2023; Serviço de Abordagem Social; Outros;3305109;Rio de Janeiro;Região Sudeste;São João de;35,216;RJ;440962;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ; ; ; ; ; ;Servidor Estatutário; ; ; ;0;2;8;1;3;0;0;2;9;0;1;0;10; ; ;Serviço de Abordagem Social; ; ; ; ; ; ;Outros; ; ;1; ;1;1;5;3;1; ; ;1;1; ;8
33051097142;330510; Feminino; Superior Completo; Assistente Social; Servidor Estatutário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;29/09/2023; Serviço Especializado para Pessoas em Situação de Rua; Outros;3305109;Rio de Janeiro;Região Sudeste;São João de;35,216;RJ;440962;Grande;completo;31.08.2023;8/31/2023;16 a 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ;0;2;8;1;3;0;0;2;9;0;1;0;10; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ;Outros; ;1; ; ;1;1;5;3;1; ; ;1;1; ;8
33051097142;330510; Feminino; Médio Completo; Profissional de nível médio; Servidor Estatutário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;29/09/2023; Serviço de Abordagem Social; Serviço Especializado para Pessoas em Situação de Rua;3305109;Rio de Janeiro;Região Sudeste;São João de;35,216;RJ;440962;Grande;completo;31.08.2023;8/31/2023;41 a 50 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ; ; ; ; ; ;Servidor Estatutário; ; ; ;0;2;8;1;3;0;0;2;9;0;1;0;10; ; ;Serviço de Abordagem Social; ; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ;1;1; ; ;1;5;3;1; ; ;1;1; ;8
33063096180;330630; Masculino; Médio Incompleto; Sem formação profissional; Sem Vínculo; Serviços Gerais; De 31 a 40 horas semanais;17/01/2022; ; ;3306305;Rio de Janeiro;Região Sudeste;Volta Redon;182,105;RJ;261563;Grande;completo;31.08.2023;8/31/2023;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;7;0;5;0;0;1;4;0;0;6;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;5;3; ; ; ;1; ; ;8
33063096180;330630; Feminino; Superior Completo; Assistente Social; Outro vínculo não permanente; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;01/01/2021; Serviço de Abordagem Social; Outros;3306305;Rio de Janeiro;Região Sudeste;Volta Redon;182,105;RJ;261563;Grande;completo;31.08.2023;8/31/2023;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;7;0;5;0;0;1;4;0;0;6;10; ; ;Serviço de Abordagem Social; ; ; ; ; ; ;Outros; ; ;1; ;1;1;5;3; ; ; ;1; ; ;8
33063096180;330630; Feminino; Superior Completo; Psicóloga(o); Servidor Estatutário; Técnico(a) de Nível Superior; De 31 a 40 horas semanais;01/11/2018; Serviço Especializado para Pessoas em Situação de Rua; Outros;3306305;Rio de Janeiro;Região Sudeste;Volta Redon;182,105;RJ;261563;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ;1;2;7;0;5;0;0;1;4;0;0;6;10; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ;Outros; ;1; ; ;1;1;5;3; ; ; ;1; ; ;8
33063096180;330630; Feminino; Superior Completo; Assistente Social; Outro vínculo não permanente; Coordenador(a); De 31 a 40 horas semanais;01/10/2022; Atividades de gestão (administrativo); Serviço Especializado para Pessoas em Situação de Rua;3306305;Rio de Janeiro;Região Sudeste;Volta Redon;182,105;RJ;261563;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;7;0;5;0;0;1;4;0;0;6;10;Atividades de gestão (administrativo); ; ; ; ; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ;1;1; ; ; ;1;5;3; ; ; ;1; ; ;8
33063096180;330630; Feminino; Superior Completo; Assistente Social; Servidor Estatutário; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;10/09/2018; Serviço Especializado para Pessoas em Situação de Rua; Outros;3306305;Rio de Janeiro;Região Sudeste;Volta Redon;182,105;RJ;261563;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ;1;2;7;0;5;0;0;1;4;0;0;6;10; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ;Outros; ;1; ; ;1;1;5;3; ; ; ;1; ; ;8
33063096180;330630; Feminino; Superior Completo; Assistente Social; Sem Vínculo; Técnico(a) de Nível Superior; De 21 a 30 horas semanais;17/10/2022; Serviço Especializado para Pessoas em Situação de Rua; Outros;3306305;Rio de Janeiro;Região Sudeste;Volta Redon;182,105;RJ;261563;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;7;0;5;0;0;1;4;0;0;6;10; ;Serviço Especializado para Pessoas em Situação de Rua; ; ; ; ; ; ; ;Outros; ;1; ; ;1;1;5;3; ; ; ;1; ; ;8
33063096180;330630; Feminino; Superior Completo; Assistente Social; Sem Vínculo; Técnico(a) de Nível Superior; De 31 a 40 horas semanais;10/10/2022; Serviço de Abordagem Social; Outros;3306305;Rio de Janeiro;Região Sudeste;Volta Redon;182,105;RJ;261563;Grande;completo;31.08.2023;8/31/2023;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;7;0;5;0;0;1;4;0;0;6;10; ; ;Serviço de Abordagem Social; ; ; ; ; ; ;Outros; ; ;1; ;1;1;5;3; ; ; ;1; ; ;8
