codigo_ibge;NU_IDENTIFICADOR;q01;q02;q03;q04;q05;q06;q07;q08;q09;q010;q011;q012;q013;q014;q015;Latitude;Longitude;q1;q2;q3;q4_1;q4_2;q4_3;q4_0;q4_98;q5_1;q5_2;q5_99;q5_0;q5_99_1;q6;q7;q8;q9;q10;q11;q12;q12_98;q13;q14;q15;q16;q16_98;q17_1_1;q17_1_2;q17_1_3;q17_1_4;q17_1_5;q17_1_6;q17_1_7;q17_1_8;q17_1_9;q17_2_1;q17_2_2;q17_2_3;q17_2_4;q17_2_5;q17_2_6;q17_2_7;q17_2_8;q17_2_9;q18_1;q18_1_98;q18_2;q18_2_98;q18_3;q18_3_98;q19_1;q19_2;q19_3;q19_4;q19_5;q19_6;q19_7;q19_8;q19_9;q19_10;q20_1;q20_1_98;q20_2;q20_2_98;q20_3;q20_3_98;q20_4;q20_4_98;q20_5;q20_5_98;q20_6;q20_6_98;q21_1;q21_1_98;q21_2;q21_2_98;q21_3;q21_3_98;q22_1;q22_1_98;q22_2;q22_2_98;q22_3;q22_3_98;q22_4;q22_4_98;q22_5;q22_5_98;q23;q23_98;q24_1;q24_2;q24_3;q24_4;q24_5;q24_6;q24_7;q24_8;q24_9;q24_10;q24_11;q24_12;q24_13;q24_14;q24_15;q24_16;q24_17;q24_18;q24_19;q24_20;q24_21;q24_22;q24_23;q24_24;q24_25;q24_26;q25;q26_1;q26_2;q26_3;q27_1;q27_2;q27_3;q27_99;q27_0;q27_99_1;q28;q29;q30_1;q30_2;q30_3;q30_4;q30_99;q30_98;q30_0;q30_99_1;q31;q32_1;q32_2;q33_1;q33_2;q33_3;q33_0;q33_1_99;q33_2_99;q33_3_99;q34_1;q34_2;q34_3;q34_4;q34_1_99;q34_2_99;q34_3_99;q35_1;q35_2;q35_3;q35_4;q35_5;q35_6;q35_99;q35_0;q35_99_1;q36_1;q36_2;q36_3;q36_98;q37;q38;q39;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;Estadual;q2_velha;q4_1_velha;q4_2_velha;q4_3_velha;q4_0_velha;q4_98_velha;q5_1_velha;q5_2_velha;q5_0_velha;q5_99_velha;q7_velha;q12_velha;q12_98_velha;q17_1_1_velha;q17_1_2_velha;q17_1_3_velha;q17_1_4_velha;q17_1_5_velha;q17_1_6_velha;q17_1_7_velha;q17_1_8_velha;q17_1_9_velha;q17_2_1_velha;q17_2_2_velha;q17_2_3_velha;q17_2_4_velha;q17_2_5_velha;q17_2_6_velha;q17_2_7_velha;q17_2_8_velha;q17_2_9_velha;q17_total;q18_1_velha;q18_2_velha;q18_3_velha;q19_1_velha;q19_2_velha;q19_3_velha;q19_4_velha;q19_5_velha;q19_6_velha;q19_7_velha;q19_8_velha;q19_9_velha;q19_10_velha;q21_1_velha;q21_2_velha;q21_3_velha;q22_1_velha;q22_2_velha;q22_3_velha;q22_4_velha;q22_5_velha;q23_velha;q24_1_velha;q24_2_velha;q24_3_velha;q24_4_velha;q24_5_velha;q24_6_velha;q24_7_velha;q24_8_velha;q24_9_velha;q24_10_velha;q24_11_velha;q24_12_velha;q24_13_velha;q24_14_velha;q24_15_velha;q24_16_velha;q24_17_velha;q24_18_velha;q24_19_velha;q24_20_velha;q24_21_velha;q24_22_velha;q24_23_velha;q24_24_velha;q24_25_velha;q24_26_velha;q27_1_velha;q27_2_velha;q27_3_velha;q27_99_velha;q27_0_velha;q30_1_velha;q30_2_velha;q30_3_velha;q30_4_velha;q30_99_velha;q30_98_velha;q30_0_velha;q31_velha;q35_1_velha;q35_2_velha;q35_3_velha;q35_4_velha;q35_5_velha;q35_6_velha;q35_99_velha;q35_0_velha;q36_1_velha;q36_2_velha;q36_3_velha;q36_98_velha;d12_faixa;d15_faixa;d16_faixa;q17_1_9_recod;q17_2_9_recod;d17_total_faixa;d18_1_faixa;d18_2_faixa;d18_3_faixa;d19_1_faixa;d19_2_faixa;d19_3_faixa;d19_4_faixa;d19_5_faixa;d19_6_faixa;d19_7_faixa;d19_8_faixa;d19_9_faixa;d20_1_faixa;d20_2_faixa;d20_3_faixa;d20_4_faixa;d20_5_faixa;d20_6_faixa;d21_1_faixa;d21_2_faixa;d21_3_faixa;d22_1_faixa;d22_2_faixa;d22_3_faixa;d22_4_faixa;d22_5_faixa;d23_faixa;d26_1_faixa;d26_2_faixa;d37_9bin1_sum;d37_9bin2_sum;d37_9bin3_sum;d37_10bin1_sum;d37_10bin2_sum;d37_10bin3_sum;d37_10bin4_sum;d37_10bin5_sum;d37_11bin1_sum;d37_11bin2_sum;d37_11bin3_sum;d37_11bin4_sum;nu_familias_acolhedoras;d40_9bin1_sum;d40_9bin2_sum;d40_9bin3_sum;d40_10bin1_sum;d40_10bin2_sum;d40_10bin3_sum;d40_10bin4_sum;d40_10bin5_sum;d40_11bin1_sum;d40_11bin2_sum;d40_11bin3_sum;d40_11bin4_sum;nu_trabalhadores
421795;4217953308516;UNIDADE DE ACOLHIMENTO;32;Av. Santo Antonio;351;PREDIO;CENTRO;Próximo ao Ginásio Municipal Olívio Baczinski;89875-000;TIGRINHOS;SC; ;(49) 3658-0239; ;(49) 3658-0069;23/09/2013;-26.696.391.749.468.600;-531.624.984.741.211;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2018;1;1430; ;0;1;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;0;0; ;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;0;1;1;1;0;0;1;0;0;1;1;0;1;1;1;1;1;0;1;0;0;1;0;1;0;1;8;5;1;1;1;1;0;0; ;1;1;0;1;1;0;0;0;0; ;4;5;0;0;0;0;1; ; ; ;0;0;0;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ;2;0;4217956;42;4;Tigrinhos;1757;343;1414;Pequeno I;57,944; ;2;1; ; ; ; ; ;0;0;1;0; ;1430; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;1;0;1;1;1;1;1;0;1;0;0;1;0;1;0;1;1;1;0;0;0;1;1;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;1;4;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ; ; ; ; ; ; ; ; ;2;2; ; ;2; ;1; ; ;1;1; ; ;1;2
421800;4218003312161;UNIDADE DE ACOLHIMENTO - FAMÍLIA ACOLHEDORA - CRIANÇAS / ADOLESCENTES;32;Neri Francisco de Campos;320;Casa;Centro; ;88200-000;TIJUCAS;SC; ;(48) 3263-2131; ; ;06/12/2019;-2.723.931.094.132.880;-48.636.603.355.407.700;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2020;1;1100; ;99;1;3;3; ;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;0; ;0; ;0; ;0;0;0;0;1;0;0;2; ;3;0; ;0; ;0; ;0; ;0; ;1; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;2; ;1;0;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;6;0;0;0;1;1;1;0;0; ;0;4;1;0;0;0;0;0;0; ;3;2; ;0;0;1;0; ; ;1;0;0;0;1; ; ; ;1;0;1;0;1;1;0;0; ;0;1;0;0; ;2;3;4218004;42;4;Tijucas;30960;26002;4958;Pequeno II;279,578; ;2;1; ; ; ; ; ;0;1;0;0; ;1100; ;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;3;0;0;0;0;0;0;0;1;0;0;2; ;3;0;0;0;0;0;0;0;0;2;1;0;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;3;1;0;1;0;1;1;0;0;0;1;0;0;4;1;1;0;3;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ;2;1; ; ; ; ; ; ; ; ;3;3; ; ;4;2;1; ; ;1; ; ;1;3;4
421870;4218703306713;UNIDADE DE ACOLHIMENTO FAMILIAR;32;São Manoel;140; ;Centro;Casa da Cidadania.Fundação Municipal de Desenvolvimento Social;88701-120;TUBARAO;SC; ;(48) 3906-1037; ; ;18/06/2008;-2.848.221.045.993.380;-49.006.828.665.733.300;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2008;1;1100; ;99;2;5;17; ;2;1;1;0;0;0;0;0;4;1;0;0;0;0;0;0;0;1;0; ;0; ;0; ;1;2;1;0;0;0;0;1; ;5;5; ;4; ;4; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ; ;1;1;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;3;20;10;1;1;1;1;0;0; ;1;2;1;0;0;0;0;0;0; ;3;0;0;0;0;0;1; ; ; ;0;0;0;1; ; ; ;1;0;0;0;1;0;1;0;teste rápido;0;1;0;0; ;1;2;4218707;42;4;Tubarão;97235;88094;9141;Médio;301,755; ;2;1; ; ; ; ; ;0;1;0;0; ;1100; ;2;1;1;0;0;0;0;0;4;1;0;0;0;0;0;0;0;1;5;0;0;0;1;2;1;0;0;0;0;1; ;5;0;0;0;0;0;0;0;0; ;1;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;3;1;0;0;0;1;0;1;0;0;1;0;0;4;1;2;4;1;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ;4;2;1;3;1; ; ; ; ; ; ; ; ;5;5; ; ;2; ;1; ; ;1;1; ; ;1;2
421930;4219303311426;Unidade de Acolhimento;32;  ERNESTO LAZAROTTO;0;CASA;VILA VERDE;EM ANEXO ABRIGO INSTITUCIONAL;89564-416;VIDEIRA;SC; ;(49) 3566-0280; ; ;18/05/2019;-270.064.350.433.267;-511.268.865.442.555;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2019;1;1100; ;99;1;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;0;0; ;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ; ;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;6;6;1;1;0;1;0;0; ;1;3;1;0;0;0;0;0;0; ;3;4;0;0;0;0;1; ; ; ;0;0;0;1; ; ; ;1;0;0;0;0;0;0;0; ; ; ; ;1;1;2;3;4219309;42;4;Videira;47188;42856;4332;Pequeno II;384,521; ;2;1; ; ; ; ; ;0;1;0;0; ;1100; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0; ;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;1;4;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;3; ;2; ; ;1;3; ;1; ;4
421935;4219353312625;Unidade de Acolhimento;12;ESTRADA GERAL BARRA DA ABELHA;0;CASA;SERRINHA;PERTO DA FAMILIA TILLMANN;89148-000;VITOR MEIRELES;SC; ;(47) 99983-0329; ; ;17/03/2020;-26.853.498.582.193.500;-4.976.446.151.733.390;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2019;1;1100; ;0;1;0;1; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;0;0; ;0;0; ;1; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ; ; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;3;20;20;1;0;1;1;0;0; ;1;1;0;0;1;0;0;0;0; ;3;4;6;0;0;0;1; ; ; ;0;0;0;1; ; ; ;1;0;0;0;0;0;0;0; ;0;0;1;0; ;0;2;4219358;42;4;Vitor Meireles;5207;1445;3762;Pequeno I;370,521; ;2;1; ; ; ; ; ;0;0;1;0; ;1100; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;1;0;4;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ;4;3; ;1; ; ; ; ; ; ; ; ; ;1;1; ;1;2; ;1; ; ;1;2; ;1; ;3
421940;4219403310494;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;32;Willy Pett;29;Setor de Serviço Social;Centro;Casa da Cidadania - Sec. Munic. de Assistencia Social;89157-000;WITMARSUM;SC; ;(47) 3358-0324; ; ;02/04/2019;-26.927.025.036.848.300;-4.979.164.838.790.890;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2019;1;770; ;0;1;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;0;0; ;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;3;30;10;1;1;1;1;0;0; ;1;2;0;0;0;1;0;0;0; ;98;5;5;0;0;0;1; ; ; ;0;0;0;1; ; ; ;0;0;0;0;0;0;1;0;Não teve casos suspeitos e / ou confirmados,; ; ; ;1;1;2;3;4219408;42;4;Witmarsum;3600;845;2755;Pequeno I;151,984; ;2;1; ; ; ; ; ;0;1;0;0; ;770; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;98;0;0;0;0;0;0;1;0;0;0;0;1;3;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;2; ; ;1;1; ; ;2;3
421950;4219503307741;UNIDADE DE ACOLHIMENTO - FAMÍLIA ACOLHEDORA;32;AVENIDA BRASIL;884; ;CENTRO; ;89820-000;XANXERE;SC; ;(49) 3441-8561;451; ;13/06/2016;-26.877.742.634.755.500;-5.239.849.865.438.370;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2016;1;1650; ;0;2;0;2; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;0;0; ;0;0; ;0; ;1; ;1; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;15;12;1;1;1;1;0;0; ;1;7;1;0;0;0;0;0;0; ;3; ;4;0;1;0;0; ;4; ;0;0;0;1; ; ; ;1;1;1;1;1;1;0;0; ;1;0;0;0; ;1;2;4219507;42;4;Xanxerê;44128;39143;4985;Pequeno II;377,764; ;2;1; ; ; ; ; ;1;1;0;0; ;1650; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;3;1;1;1;1;1;1;0;0;1;0;0;0;4;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;2;2; ; ; ; ; ; ; ; ; ;4;4; ;1;2; ;1; ; ;1;2; ; ;1;3
421970;4219703308374;UNIDADE DE ACOLHIMENTO - FAMÍLIA ACOLHEDORA;32;Coronel Ernesto Francisco Bertaso;800; ;Ari Lunardi;Próximo Delegacia de Polícia Civil;89825-000;XAXIM;SC; ;(49) 93353-5258; ; ;30/04/2003;-26.964.860.434.022.500;-5.253.895.998.001.090;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2003;1;1192,4; ;0;2;2;4; ;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;2;0; ;2;1; ;2; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;6;8;10;1;1;1;1;0;0; ;1;4;1;1;0;0;0;0;0; ;3;5;0;0;0;0;1; ; ; ;0;0;0;1; ; ; ; ; ; ; ; ; ; ;1; ;1;0;0;0; ;1;1;4219705;42;4;Xaxim;25713;20967;4746;Pequeno II;293,279; ;2;1; ; ; ; ; ;0;1;0;0; ;1192,4; ;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0; ;2;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;1;1;0;0;0;4;1;1;2;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;2; ; ; ; ; ; ; ; ; ;5;5; ;1;2; ;1; ; ;1;2; ;1; ;3
430040;4300403312519;UNIDADE DE ACOLHIMENTO - FAMILIA ACOLHEDORA;32;Demétrio Ribeiro;42; ;Centro; ;97542-200;ALEGRETE;RS; ;(55) 3422-8693; ; ;10/07/2018;-29.783;-55.792;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2018;1;1100; ;0;2;7;18; ;2;2;2;0;0;0;0;0;6;0;0;0;1;0;0;0;0;1;0; ;0; ;0; ;5;2;0;0;0;0;0;0; ;7;2; ;5; ;3; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ; ;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;2;10;5;1;0;1;1;0;0; ;1;2;1;0;0;0;0;0;0; ;3;0;0;0;0;0;1; ; ; ;0;0;0;1; ; ; ;0;1;0;0;1;1;1;0;Cancelamento de visitas presenciais e passeios,;0;0;1;0; ;2;2;4300406;43;4;Alegrete;77653;69594;8059;Médio;7803,954; ;2;1; ; ; ; ; ;1;1;0;0; ;1100; ;2;2;2;0;0;0;0;0;6;0;0;0;1;0;0;0;0;1;7;0;0;0;5;2;0;0;0;0;0;0; ;7;0;0;0;0;0;0;0;0; ;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;3;0;1;0;0;1;1;1;0;0;0;1;0;4;1;2;6;1;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ;2;1; ;5;2;1; ; ; ; ; ; ; ;7;7; ; ;2; ;1; ; ;1;2; ; ; ;2
430080;4300803306541;UNIDADE DE ACOLHIMENTO EM PROGRAMA DE FAMÍLIA ACOLHEDORA;32;Sete de Setembro;976; ;Fátima;Próximo à Igreja Nossa Senhora de Fátima;95250-000;ANTONIO PRADO;RS; ;(54) 3293-4091; ; ;23/12/2009;-28.845.005.732.819.100;-5.127.064.704.884.100;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2009;1; ;1;0;1;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;0;0; ;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;0;0;0;1;1;0;0; ;0;1;0;0;1;0;0;0;0; ;3;3;3;0;0;0;1; ; ; ;0;0;0;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1;1;0;0;4300802;43;4;Antônio Prado;12833;9235;3598;Pequeno I;347,617; ;2;1; ; ; ; ; ;1;1;0;0; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;1; ;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1;1; ; ; ;1
430470;4304703308007;UNIDADE DE ACOLHIMENTO -FAMÍLIA ACOLHEDORA PARA CRIANÇAS E ADOLESCENTES;32;Polidoro Albuquerque;850; ;Vargas;Em frente ao CRAS Floresta.;99500-000;CARAZINHO;RS; ;(54) 3330-1022; ; ;29/03/2016;-28.287.149.586.525.500;-5.280.426.263.809.200;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2012;1;1100; ;0;1;4;10; ;1;1;1;0;0;0;0;0;3;1;0;0;0;0;0;0;0;1;0; ;0; ;0; ;0;0;0;4;0;0;0;0; ;4;4; ;0; ;2; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ; ;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;20;10;1;1;1;1;1;0;Plano de trabalho;1;4;1;0;0;0;0;0;0; ;4;3;3;1;0;0;0;4; ; ;0;0;0;1; ; ; ;1;1;1;1;1;0;1;0;Uso de EPIs;1;0;0;0; ;2;0;4304705;43;4;Carazinho;59317;58253;1064;Médio;665,092; ;2;1; ; ; ; ; ;0;1;0;0; ;1100; ;1;1;1;0;0;0;0;0;3;1;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;4;0;0;0;0; ;4;0;0;0;0;0;0;0;0; ;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;0;4;1;1;1;1;1;0;1;0;1;0;0;0;4;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ;4;2;1;2;1;1; ; ; ; ; ; ; ;4;4; ; ;2; ;1; ; ;1;2; ; ; ;2
430510;4305103312629;Unidade de Acolhimento em Serviço de Família Acolhedora;32;Os 18 do Forte;422;sala 02;Nossa Sra de Lourdes;No Centro Comercial Luna. Em frente a Fundação de Assistência Social.;95020-472;CAXIAS DO SUL;RS; ;(54) 9842-5042; ; ;01/01/2021;-29.168;-51.179;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;0;2021;1;1100; ;0;3;2;2; ;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0; ;0; ;0; ;0;0;0;0;1;1;0;0; ;2;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1; ;0; ;0; ;0; ;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;6;12;10;1;0;1;1;1;0;Plano de trabalho do serviço;1;2;0;1;0;1;0;0;0; ;3;3;3;0;0;1;0; ; ;1;0;0;0;1; ; ; ;1;0;1;0;1;1;0;0; ;0;0;1;0; ;2;3;4305108;43;4;Caxias do Sul;435564;419406;16158;Grande;1652,308; ;2;1; ; ; ; ; ;0;1;0;0; ;1100; ;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;1;0;0; ;2;0;0;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0;0;0;3;1;0;1;0;1;1;0;0;0;0;1;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2; ; ; ; ; ; ; ; ; ;3;3; ; ;3; ;1; ;1;1;3; ; ; ;3
430512;4305123308380;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;32;Rua Manoel Luiz Lucas;64;-;centro;posto de saúde;96395-000;CERRITO;RS; ;(53) 3254-1201; ; ;01/01/2015;-317.297.108.289.763;-527.959.904.269.927;315;1; ; ; ; ; ; ; ; ; ; ; ;2; ;0;1;2015;1;300; ;0;1;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0;0;0;0;0;0;0;0; ;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;5;10;2;1;1;1;1;0;0; ;1;2;0;0;1;1;0;0;0; ;3;4;6;0;0;0;1; ; ; ;0;0;0;1; ; ; ; ; ; ; ; ; ; ;1; ;0;0;1;0; ;2;3;4305124;43;4;Cerrito;6402;3747;2655;Pequeno I;451,699; ;2;1; ; ; ; ; ;0;1;0;0; ;300; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;0;0;0;3;0;0;0;0;0;0;0;1;0;0;1;0;2;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2; ; ; ; ; ; ; ; ; ; ;2;2; ; ;3; ;2; ; ;1;3; ; ; ;3
