IBGE;NU_IDENTIFICADOR;q37_3;q37_9;q37_10;q37_11;q37_12;q37_13;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_incompleto;Estadual;DataCenso;DataCenso_2022;d_30_2_Faixas_etarias;d37_9;d37_11;d37_9bin1;d37_9bin2;d37_9bin3;d37_10bin1;d37_10bin2;d37_10bin3;d37_10bin4;d37_10bin5;d37_11bin1;d37_11bin2;d37_11bin3;d37_11bin4;d37_9bin1_sum;d37_9bin2_sum;d37_9bin3_sum;d37_10bin1_sum;d37_10bin2_sum;d37_10bin3_sum;d37_10bin4_sum;d37_10bin5_sum;d37_11bin1_sum;d37_11bin2_sum;d37_11bin3_sum;d37_11bin4_sum;nu_familias_acolhedoras;filter_$
355030;3550303311841; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;14/06/2018;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;5;22; ; ; ; ; ; ; ; ;27;27;Selected
355030;3550303311841; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;12/08/2020;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;5;22; ; ; ; ; ; ; ; ;27;27;Selected
355030;3550303311841; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;14/06/2018;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;5;22; ; ; ; ; ; ; ; ;27;27;Selected
355030;3550303311841; Masculino; Mestrado; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;14/06/2018;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;5;22; ; ; ; ; ; ; ; ;27;27;Selected
355030;3550303311841; Masculino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;29/04/2016;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;5;22; ; ; ; ; ; ; ; ;27;27;Selected
355030;3550303311841; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;12/08/2020;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;5;22; ; ; ; ; ; ; ; ;27;27;Selected
355030;3550303311841; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;12/08/2020;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;5;22; ; ; ; ; ; ; ; ;27;27;Selected
355030;3550303311841; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;12/08/2020;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;5;22; ; ; ; ; ; ; ; ;27;27;Selected
355030;3550303311841; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;12/08/2020;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;5;22; ; ; ; ; ; ; ; ;27;27;Selected
355030;3550303311841; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;12/08/2020;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;16 a 29 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;5;22; ; ; ; ; ; ; ; ;27;27;Selected
355030;3550303311841; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;14/06/2018;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;5;22; ; ; ; ; ; ; ; ;27;27;Selected
355030;3550303311841; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;29/04/2016;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;5;22; ; ; ; ; ; ; ; ;27;27;Selected
355030;3550303311841; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;12/08/2020;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;5;22; ; ; ; ; ; ; ; ;27;27;Selected
355030;3550303312831; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;01/02/2022;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;7;1; ; ; ;1; ; ; ;13;13;Selected
355030;3550303312831; Masculino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;02/02/2022;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;7;1; ; ; ;1; ; ; ;13;13;Selected
355030;3550303312831; Masculino; Médio Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;01/02/2022;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;7;1; ; ; ;1; ; ; ;13;13;Selected
355030;3550303312831; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;03/10/2022;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;7;1; ; ; ;1; ; ; ;13;13;Selected
355030;3550303312831; Feminino; Superior Completo; Enfermeira(o); Sem Vínculo; Família Acolhedora;02/02/2022;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;7;1; ; ; ;1; ; ; ;13;13;Selected
355030;3550303312831; Masculino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;27/07/2022;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;7;1; ; ; ;1; ; ; ;13;13;Selected
355030;3550303312831; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;03/10/2022;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;7;1; ; ; ;1; ; ; ;13;13;Selected
355030;3550303312831; Feminino; Superior Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;27/06/2022;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;7;1; ; ; ;1; ; ; ;13;13;Selected
355030;3550303312831; Feminino; Especialização; Psicóloga(o); Sem Vínculo; Família Acolhedora;01/02/2022;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes;2;4;7;1; ; ; ;1; ; ; ;13;13;Selected
355030;3550303312831; Masculino; Especialização; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;01/02/2022;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;7;1; ; ; ;1; ; ; ;13;13;Selected
355030;3550303312831; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;27/06/2022;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;7;1; ; ; ;1; ; ; ;13;13;Selected
355030;3550303312831; Feminino; Superior Completo; Pedagoga(o); Sem Vínculo; Família Acolhedora;03/10/2022;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;16 a 29 anos;2;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;7;1; ; ; ;1; ; ; ;13;13;Selected
355030;3550303312831; Masculino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;27/06/2022;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;4;7;1; ; ; ;1; ; ; ;13;13;Selected
355030;3550303313729; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;03/10/2022;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;4;2;1; ; ; ; ; ; ;4;4;Selected
355030;3550303313729; Feminino; Superior Completo; Pedagoga(o); Sem Vínculo; Família Acolhedora;03/10/2022;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;4;2;1; ; ; ; ; ; ;4;4;Selected
355030;3550303313729; Feminino; Superior Completo; Assistente Social; Sem Vínculo; Família Acolhedora;03/10/2022;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;16 a 29 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;4;2;1; ; ; ; ; ; ;4;4;Selected
355030;3550303313729; Feminino; Superior Completo; Pedagoga(o); Sem Vínculo; Família Acolhedora;03/10/2022;3550308;São Paulo;Região Sudeste;São Paulo;11253503;11152344;101159;Metrópole;1521,11;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;4;2;1; ; ; ; ; ; ;4;4;Selected
355210;3552103312209; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;03/04/2020;3552106;São Paulo;Região Sudeste;Socorro;36686;24944;11742;Pequeno II;449,029;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;1; ; ; ;1; ; ; ; ;3;3;Selected
355210;3552103312209; Feminino; Fundamental Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;03/04/2020;3552106;São Paulo;Região Sudeste;Socorro;36686;24944;11742;Pequeno II;449,029;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;1;1; ; ; ;1; ; ; ; ;3;3;Selected
355210;3552103312209; Feminino; Superior Completo; Advogada(o); Sem Vínculo; Família Acolhedora;03/04/2020;3552106;São Paulo;Região Sudeste;Socorro;36686;24944;11742;Pequeno II;449,029;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Advogado; ; ; ; ;Outros vínculos não permanentes;1;1;1; ; ; ;1; ; ; ; ;3;3;Selected
355440;3554403307529; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;08/04/2016;3554409;São Paulo;Região Sudeste;Terra Roxa;8505;8107;398;Pequeno I;221,541;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;1;1;Selected
355510;3555103308412; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;10/10/2020;3555109;São Paulo;Região Sudeste;Tupi Paulista;14269;11206;3063;Pequeno I;244,77;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2; ; ; ; ; ; ; ; ; ;2;2;Selected
355510;3555103308412; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;24/01/2017;3555109;São Paulo;Região Sudeste;Tupi Paulista;14269;11206;3063;Pequeno I;244,77;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2; ; ; ; ; ; ; ; ; ;2;2;Selected
355610;3556103309248; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;10/10/2021;3556107;São Paulo;Região Sudeste;Valentim Gentil;11036;10073;963;Pequeno I;149,741;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;1;1; ;1; ; ; ; ; ; ;4;4;Selected
355610;3556103309248; Feminino; Fundamental Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;20/04/2021;3556107;São Paulo;Região Sudeste;Valentim Gentil;11036;10073;963;Pequeno I;149,741;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;1;1; ;1; ; ; ; ; ; ;4;4;Selected
355610;3556103309248; Feminino; Superior Completo; Assistente Social; Sem Vínculo; Família Acolhedora;20/02/2021;3556107;São Paulo;Região Sudeste;Valentim Gentil;11036;10073;963;Pequeno I;149,741;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;2;1;1; ;1; ; ; ; ; ; ;4;4;Selected
355610;3556103309248; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;10/10/2021;3556107;São Paulo;Região Sudeste;Valentim Gentil;11036;10073;963;Pequeno I;149,741;completo;Municipal;31.08.2022;8/31/2022;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;2;1;1; ;1; ; ; ; ; ; ;4;4;Selected
355620;3556203306478; Masculino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;29/04/2020;3556206;São Paulo;Região Sudeste;Valinhos;106793;101626;5167;Grande;148,538;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;3;7; ;1; ; ; ; ; ; ;11;11;Selected
355620;3556203306478; Feminino; Superior Completo; Assistente Social; Sem Vínculo; Família Acolhedora;06/04/2015;3556206;São Paulo;Região Sudeste;Valinhos;106793;101626;5167;Grande;148,538;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;1;3;7; ;1; ; ; ; ; ; ;11;11;Selected
355620;3556203306478; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;28/10/2022;3556206;São Paulo;Região Sudeste;Valinhos;106793;101626;5167;Grande;148,538;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;3;7; ;1; ; ; ; ; ; ;11;11;Selected
355620;3556203306478; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;27/10/2020;3556206;São Paulo;Região Sudeste;Valinhos;106793;101626;5167;Grande;148,538;completo;Municipal;31.08.2022;8/31/2022;61 a 80 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;3;7; ;1; ; ; ; ; ; ;11;11;Selected
355620;3556203306478; Feminino; Médio Incompleto; Profissional de nível médio; Sem Vínculo; Família Acolhedora;05/11/2015;3556206;São Paulo;Região Sudeste;Valinhos;106793;101626;5167;Grande;148,538;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;0;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;3;7; ;1; ; ; ; ; ; ;11;11;Selected
355620;3556203306478; Feminino; Médio Completo; Profissional de nível médio; Sem Vínculo; Família Acolhedora;10/01/2015;3556206;São Paulo;Região Sudeste;Valinhos;106793;101626;5167;Grande;148,538;completo;Municipal;31.08.2022;8/31/2022;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;1; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;3;7; ;1; ; ; ; ; ; ;11;11;Selected
355620;3556203306478; Feminino; Especialização; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;12/07/2019;3556206;São Paulo;Região Sudeste;Valinhos;106793;101626;5167;Grande;148,538;completo;Municipal;31.08.2022;8/31/2022;41 a 50 anos;2;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;3;7; ;1; ; ; ; ; ; ;11;11;Selected
