NU_IDENTIFICADOR;IBGE;Regiao;q_45_2;q_45_3;q_45_9;q_45_10;q_45_11;q_45_12;q_45_13;q_45_14;Q_completo;DataCenso;DataCenso_2018;q_45_2_rec;Idade;Faixas_etarias;d_45_9;d_45_11;d_45_9bin1;d_45_9bin2;d_45_9bin3;d_45_10bin1;d_45_10bin2;d_45_10bin3;d_45_10bin4;d_45_10bin5;d_45_11bin1;d_45_11bin2;d_45_11bin3;d_45_11bin4;d_45_9bin1_sum;d_45_9bin2_sum;d_45_9bin3_sum;d_45_10bin1_sum;d_45_10bin2_sum;d_45_10bin3_sum;d_45_10bin4_sum;d_45_10bin5_sum;d_45_11bin1_sum;d_45_11bin2_sum;d_45_11bin3_sum;d_45_11bin4_sum;nu_trabalhadores
2304403300026;23;Região Nordeste;05.05.1964;FEMININO;Especialização;Enfermeira(o);Servidor(a)/Estatutário(a);Técnico(a) de Nível Superior;De 31 a 40 horas semanais;01/07/2013;;31.08.2018;31/ago/18;05/mai/64;54;51 a 60 anos;Nível Superior;Servidor Estatutário;;;Nível Superior;;;;;;Servidor Estatutário;;;;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;19.09.1964;MASCULINO;Superior Completo;Outra formação de nível superior;Servidor(a)/Estatutário(a);Apoio Administrativo;De 31 a 40 horas semanais;04/05/1990;;31.08.2018;31/ago/18;19/set/64;53;51 a 60 anos;Nível Superior;Servidor Estatutário;;;Nível Superior;;;;;;Servidor Estatutário;;;;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;24.08.1964;FEMININO;Superior Completo;Pedagoga(o);Servidor(a)/Estatutário(a);Técnico(a) de Nível Superior;De 21 a 30 horas semanais;17/04/1999;;31.08.2018;31/ago/18;24/ago/64;54;51 a 60 anos;Nível Superior;Servidor Estatutário;;;Nível Superior;Pedagogo;;;;;Servidor Estatutário;;;;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;12.12.1952;FEMININO;Médio Completo;Profissional de nível médio;Servidor(a)/Estatutário(a);Educador(a)/Orientador(a) Social;De 41 a 44 horas semanais;14/12/1977;;31.08.2018;31/ago/18;12/dez/52;65;Mais de 60 anos;Nível Médio;Servidor Estatutário;;Nível Médio;;;;;;;Servidor Estatutário;;;;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;04.01.1962;MASCULINO;Superior Completo;Outra formação de nível superior;Servidor(a)/Estatutário(a);Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;01/06/2014;;31.08.2018;31/ago/18;04/jan/62;56;51 a 60 anos;Nível Superior;Servidor Estatutário;;;Nível Superior;;;;;;Servidor Estatutário;;;;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;30.09.1964;FEMININO;Superior Completo;Outra formação de nível superior;Servidor(a)/Estatutário(a);Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;03/10/2010;;31.08.2018;31/ago/18;30/set/64;53;51 a 60 anos;Nível Superior;Servidor Estatutário;;;Nível Superior;;;;;;Servidor Estatutário;;;;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;15.08.1950;FEMININO;Superior Completo;Outra formação de nível superior;Servidor(a)/Estatutário(a);Apoio Administrativo;De 41 a 44 horas semanais;16/02/2009;;31.08.2018;31/ago/18;15/ago/50;68;Mais de 60 anos;Nível Superior;Servidor Estatutário;;;Nível Superior;;;;;;Servidor Estatutário;;;;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;03.04.1963;FEMININO;Fundamental Completo;Sem formação profissional;Empregada(o) Celetista do Setor Privado;Serviços Gerais;De 31 a 40 horas semanais;06/07/2018;;31.08.2018;31/ago/18;03/abr/63;55;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;16.02.1964;FEMININO;Superior Completo;Assistente Social;Servidor(a)/Estatutário(a);Técnico(a) de Nível Superior;De 21 a 30 horas semanais;15/05/1985;;31.08.2018;31/ago/18;16/fev/64;54;51 a 60 anos;Nível Superior;Servidor Estatutário;;;Nível Superior;;Assistente Social;;;;Servidor Estatutário;;;;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;21.09.1965;FEMININO;Médio Completo;Profissional de nível médio;Empregada(o) Celetista do Setor Privado;Apoio Administrativo;De 31 a 40 horas semanais;01/08/2013;;31.08.2018;31/ago/18;21/set/65;52;51 a 60 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;20.05.1968;MASCULINO;Superior Incompleto;Profissional de nível médio;Servidor(a)/Estatutário(a);Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;30/10/1986;;31.08.2018;31/ago/18;20/mai/68;50;41 a 50 anos;Nível Médio;Servidor Estatutário;;Nível Médio;;;;;;;Servidor Estatutário;;;;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;29.09.1962;MASCULINO;Superior Completo;Outra formação de nível superior;Servidor(a)/Estatutário(a);Técnico(a) de Nível Superior;De 31 a 40 horas semanais;10/04/1995;;31.08.2018;31/ago/18;29/set/62;55;51 a 60 anos;Nível Superior;Servidor Estatutário;;;Nível Superior;;;;;;Servidor Estatutário;;;;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;08.09.1966;FEMININO;Médio Incompleto;Sem formação profissional;Empregada(o) Celetista do Setor Privado;Cuidador(a);De 31 a 40 horas semanais;01/08/2013;;31.08.2018;31/ago/18;08/set/66;51;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;25.04.1961;FEMININO;Médio Completo;Profissional de nível médio;Servidor(a)/Estatutário(a);Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;07/08/1980;;31.08.2018;31/ago/18;25/abr/61;57;51 a 60 anos;Nível Médio;Servidor Estatutário;;Nível Médio;;;;;;;Servidor Estatutário;;;;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;14.01.1968;MASCULINO;Médio Completo;Profissional de nível médio;Empregada(o) Celetista do Setor Privado;Serviços Gerais;De 31 a 40 horas semanais;01/08/2013;;31.08.2018;31/ago/18;14/jan/68;50;41 a 50 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;03.10.1969;FEMININO;Fundamental Completo;Sem formação profissional;Empregada(o) Celetista do Setor Privado;Cozinheiro(a);De 31 a 40 horas semanais;01/07/2013;;31.08.2018;31/ago/18;03/out/69;48;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;20.02.1957;MASCULINO;Médio Completo;Profissional de nível médio;Empregada(o) Celetista do Setor Privado;Serviços Gerais;De 31 a 40 horas semanais;01/08/2011;;31.08.2018;31/ago/18;20/fev/57;61;Mais de 60 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;14.12.1970;FEMININO;Médio Completo;Profissional de nível médio;Terceirizada(o);Serviços Gerais;De 31 a 40 horas semanais;11/07/2016;;31.08.2018;31/ago/18;14/dez/70;47;41 a 50 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;09.08.1965;FEMININO;Médio Completo;Profissional de nível médio;Terceirizada(o);Outros;De 31 a 40 horas semanais;01/08/2016;;31.08.2018;31/ago/18;09/ago/65;53;51 a 60 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;14.07.1963;FEMININO;Médio Completo;Profissional de nível médio;Empregada(o) Celetista do Setor Privado;Cuidador(a);De 31 a 40 horas semanais;01/08/2013;;31.08.2018;31/ago/18;14/jul/63;55;51 a 60 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;14.04.1972;MASCULINO;Superior Incompleto;Profissional de nível médio;Terceirizada(o);Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;01/06/2016;;31.08.2018;31/ago/18;14/abr/72;46;41 a 50 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;28.08.1970;FEMININO;Médio Completo;Profissional de nível médio;Terceirizada(o);Outros;De 31 a 40 horas semanais;04/01/2016;;31.08.2018;31/ago/18;28/ago/70;48;41 a 50 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;07.10.1990;FEMININO;Superior Completo;Enfermeira(o);Empregada(o) Celetista do Setor Privado;Técnico(a) de Nível Superior;De 21 a 30 horas semanais;02/03/2018;;31.08.2018;31/ago/18;07/out/90;27;16 a 29 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;28.07.1994;FEMININO;Médio Completo;Profissional de nível médio;Empregada(o) Celetista do Setor Privado;Cuidador(a);De 41 a 44 horas semanais;02/05/2014;;31.08.2018;31/ago/18;28/jul/94;24;16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;07.07.1985;MASCULINO;Médio Completo;Profissional de nível médio;Empregada(o) Celetista do Setor Privado;Cuidador(a);De 31 a 40 horas semanais;12/03/2014;;31.08.2018;31/ago/18;07/jul/85;33;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;21.04.1976;MASCULINO;Fundamental Incompleto;Sem formação profissional;Terceirizada(o);Outros;De 31 a 40 horas semanais;29/09/2008;;31.08.2018;31/ago/18;21/abr/76;42;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;29.08.1980;FEMININO;Especialização;Outra formação de nível superior;Empregada(o) Celetista do Setor Privado;Outros;De 21 a 30 horas semanais;01/03/2015;;31.08.2018;31/ago/18;29/ago/80;38;30 a 40 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;14.07.1960;FEMININO;Superior Completo;Assistente Social;Servidor(a)/Estatutário(a);Técnico(a) de Nível Superior;De 21 a 30 horas semanais;01/08/1984;;31.08.2018;31/ago/18;14/jul/60;58;51 a 60 anos;Nível Superior;Servidor Estatutário;;;Nível Superior;;Assistente Social;;;;Servidor Estatutário;;;;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;15.06.1951;MASCULINO;Fundamental Completo;Sem formação profissional;Empregada(o) Celetista do Setor Privado;Cuidador(a);De 31 a 40 horas semanais;01/08/2013;;31.08.2018;31/ago/18;15/jun/51;67;Mais de 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;01.12.1956;FEMININO;Fundamental Incompleto;Sem formação profissional;Empregada(o) Celetista do Setor Privado;Cozinheiro(a);De 31 a 40 horas semanais;01/07/2013;;31.08.2018;31/ago/18;01/dez/56;61;Mais de 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;23.01.1975;MASCULINO;Fundamental Completo;Sem formação profissional;Empregada(o) Celetista do Setor Privado;Motorista;De 31 a 40 horas semanais;03/06/2017;;31.08.2018;31/ago/18;23/jan/75;43;41 a 50 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;24.11.1976;MASCULINO;Superior Completo;Outra formação de nível superior;Empregada(o) Celetista do Setor Privado;Serviços Gerais;De 31 a 40 horas semanais;01/08/2013;;31.08.2018;31/ago/18;24/nov/76;41;41 a 50 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;31.10.1975;FEMININO;Médio Completo;Profissional de nível médio;Empregada(o) Celetista do Setor Privado;Serviços Gerais;De 31 a 40 horas semanais;13/07/2018;;31.08.2018;31/ago/18;31/out/75;42;41 a 50 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;01.11.1973;MASCULINO;Médio Completo;Profissional de nível médio;Terceirizada(o);Outros;De 31 a 40 horas semanais;01/06/2016;;31.08.2018;31/ago/18;01/nov/73;44;41 a 50 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;20.02.1976;FEMININO;Médio Completo;Profissional de nível médio;Terceirizada(o);Outros;De 31 a 40 horas semanais;01/08/2016;;31.08.2018;31/ago/18;20/fev/76;42;41 a 50 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;15.09.1977;FEMININO;Fundamental Completo;Profissional de nível médio;Empregada(o) Celetista do Setor Privado;Serviços Gerais;De 31 a 40 horas semanais;01/06/2013;;31.08.2018;31/ago/18;15/set/77;40;30 a 40 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;15.11.1969;FEMININO;Superior Completo;Pedagoga(o);Empregada(o) Celetista do Setor Privado;Cuidador(a);De 41 a 44 horas semanais;03/01/2015;;31.08.2018;31/ago/18;15/nov/69;48;41 a 50 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;Pedagogo;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;19.10.1977;MASCULINO;Fundamental Incompleto;Sem formação profissional;Terceirizada(o);Cozinheiro(a);De 31 a 40 horas semanais;01/06/2016;;31.08.2018;31/ago/18;19/out/77;40;30 a 40 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;12.07.1978;FEMININO;Superior Incompleto;Profissional de nível médio;Terceirizada(o);Cuidador(a);De 31 a 40 horas semanais;01/06/2016;;31.08.2018;31/ago/18;12/jul/78;40;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;22.09.1979;FEMININO;Médio Completo;Profissional de nível médio;Empregada(o) Celetista do Setor Privado;Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;01/08/2013;;31.08.2018;31/ago/18;22/set/79;38;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;31.01.1980;FEMININO;Médio Completo;Sem formação profissional;Empregada(o) Celetista do Setor Privado;Serviços Gerais;De 31 a 40 horas semanais;01/07/2013;;31.08.2018;31/ago/18;31/jan/80;38;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;21.05.1983;FEMININO;Médio Completo;Profissional de nível médio;Empregada(o) Celetista do Setor Privado;Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;01/06/2013;;31.08.2018;31/ago/18;21/mai/83;35;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300026;23;Região Nordeste;28.11.1987;FEMININO;Superior Completo;Enfermeira(o);Empregada(o) Celetista do Setor Privado;Técnico(a) de Nível Superior;De 21 a 30 horas semanais;01/08/2013;;31.08.2018;31/ago/18;28/nov/87;30;30 a 40 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;23,00;44,00;46,00;6,00;5,00;0,00;2,00;0,00;54,00;0,00;0,00;59,00;113
2304403300220;23;Região Nordeste;24.07.1986;FEMININO;Superior Completo;Assistente Social;Terceirizada(o);Técnico(a) de Nível Superior;De 21 a 30 horas semanais;15/11/2013;;31.08.2018;31/ago/18;24/jul/86;32;30 a 40 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;Assistente Social;;;;;;;Outros vínculos não permanentes;3,00;14,00;7,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;24,00;24
2304403300220;23;Região Nordeste;01.07.1986;MASCULINO;Médio Completo;Profissional de nível médio;Terceirizada(o);Educador(a)/Orientador(a) Social;De 31 a 40 horas semanais;20/01/2010;;31.08.2018;31/ago/18;01/jul/86;32;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;3,00;14,00;7,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;24,00;24
2304403300220;23;Região Nordeste;04.11.1986;FEMININO;Superior Incompleto;Profissional de nível médio;Empregada(o) Celetista do Setor Privado;Educador(a)/Orientador(a) Social;De 21 a 30 horas semanais;01/06/2013;;31.08.2018;31/ago/18;04/nov/86;31;30 a 40 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;3,00;14,00;7,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;24,00;24
2304403300220;23;Região Nordeste;05.04.1988;FEMININO;Especialização;Assistente Social;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Técnico(a) de Nível Superior;De 21 a 30 horas semanais;02/08/2018;;31.08.2018;31/ago/18;05/abr/88;30;30 a 40 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;Assistente Social;;;;;;;Outros vínculos não permanentes;3,00;14,00;7,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;24,00;24
2304403300220;23;Região Nordeste;20.01.1978;FEMININO;Fundamental Incompleto;Sem formação profissional;Empregada(o) Celetista do Setor Privado;Serviços Gerais;De 31 a 40 horas semanais;01/05/2015;;31.08.2018;31/ago/18;20/jan/78;40;30 a 40 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;3,00;14,00;7,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;24,00;24
2304403300220;23;Região Nordeste;11.09.1989;FEMININO;Superior Incompleto;Profissional de nível médio;Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Outros;De 31 a 40 horas semanais;15/05/2018;;31.08.2018;31/ago/18;11/set/89;28;16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;3,00;14,00;7,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;24,00;24
2304403300220;23;Região Nordeste;08.07.1992;MASCULINO;Especialização;Psicóloga(o);Trabalhador(a) de empresa/cooperativa/entidade prestadora de serviço;Técnico(a) de Nível Superior;De 21 a 30 horas semanais;01/10/2018;;31.08.2018;31/ago/18;08/jul/92;26;16 a 29 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;Psicólogo;;;;Outros vínculos não permanentes;3,00;14,00;7,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;24,00;24
2304403300220;23;Região Nordeste;19.07.1963;MASCULINO;Fundamental Incompleto;Sem formação profissional;Terceirizada(o);Serviços Gerais;De 31 a 40 horas semanais;15/11/2013;;31.08.2018;31/ago/18;19/jul/63;55;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;3,00;14,00;7,00;1,00;2,00;0,00;0,00;1,00;0,00;0,00;0,00;24,00;24
