IBGE;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;NU_IDENTIFICADOR;ident_0_1;ident_0_2;ident_0_3;ident_0_4;ident_0_5;ident_0_6;ident_0_7;ident_0_8;ident_0_9;ident_0_10;ident_0_11;ident_0_12;ident_0_13;ident_0_14;Latitude;Longitude;q_1;q_2_1;q_2_2;q_2_3;q_2_4;q_3_1;q_3_2;q_4;q_5;q_6;q_7;q_7_1;q_8_1;q_8_2;q_8_3;q_8_0;q_9_1;q_9_2;q_9_3;q_9_0;q_9_3_1;q_10_0;q_10_1;q_10_2;q_10_3;q_10_4;q_10_5;q_10_6;q_10_7;q_10_8;q_10_9;q_10_10;q_10_99;q_11_1;q_11_2;q_11_3;q_11_4;q_11_99;q_11_0;q_11_99_1;q_12;q_12_1;q_13_1;q_13_2;q_13_3;q_13_4;q_13_5;q_13_6;q_13_7;q_13_8;q_13_9;q_13_10;q_13_11;q_13_12;q_13_0;q_14;q_15_1;q_15_2;q_15_3;q_15_4;q_15_5;q_15_6;q_16;q_17_1;q_17_2;q_17_3;q_17_4;q_17_5;q_17_99;q_17_99_1;q_18_1;q_18_2;q_18_3;q_18_4;q_18_5;q_18_6;q_18_7;q_18_8;q_18_9;q_18_10;q_18_11;q_18_12;q_18_13;q_18_14;q_18_15;q_19_1;q_19_2;q_19_3;q_19_4;q_20_1;q_20_2;q_20_3;q_20_4;q_20_5;q_20_6;q_20_0;q_20_4_1;q_20_5_1;q_21_1;q_21_2;q_21_3;q_21_4;q_21_5;q_21_6;q_21_7;q_21_8;q_21_9;q_21_10;q_21_11;q_21_12;q_21_13;q_21_14;q_21_15;q_21_16;q_21_17;q_21_18;q_21_19;q_21_20;q_21_21;q_21_22;q_21_23;q_21_24;q_21_25;q_21_24_1;q_22_1;q_22_2;q_22_3;q_22_4;q_22_5;q_22_6;q_22_7;q_22_8;q_22_9;q_22_10;q_22_11;q_22_12;q_22_13;q_22_14;q_22_15;q_22_16;q_22_17;q_22_18;q_22_19;q_22_20;q_22_21;q_22_22;q_22_23;q_22_24;q_22_25;q_23_1;q_23_2;q_23_3;q_23_4;q_23_5;q_23_6;q_23_7;q_23_8;q_23_9;q_23_10;q_23_11;q_23_12;q_23_13;q_23_14;q_23_15;q_23_16;q_23_17;q_23_18;q_23_19;q_23_20;q_23_21;q_23_22;q_23_99;q_23_0;q_23_99_1;q_24;q_25_1;q_25_2;q_25_3;q_25_4;q_25_5;q_25_6;q_25_7;q_25_8;q_25_9;q_25_10;q_25_11;q_26_1;q_26_2;q_26_3;q_26_4;q_26_5;q_26_99;q_26_99_1;q_27;q_28_1;q_28_2;q_28_3;q_28_4;q_28_5;q_28_99;q_28_99_1;q_29;q_30;q_31;q_32_1;q_32_2;q_32_3;q_32_4;q_32_5;q_32_6;q_32_7;q_32_99;q_33_1;q_33_1_99;q_33_2;q_33_2_99;q_33_3;q_33_3_99;q_33_4;q_33_4_99;q_33_5;q_33_5_99;q_33_6;q_33_6_99;q_33_7;q_33_7_99;q_34_1;q_34_1_99;q_34_2;q_34_2_99;q_35;q_35_99;q_36_1_1;q_36_1_2;q_36_1_3;q_36_1_4;q_36_1_5;q_36_1_6;q_36_1_7;q_36_1_8;q_36_1_9;q_36_1_10;q_36_2_1;q_36_2_2;q_36_2_3;q_36_2_4;q_36_2_5;q_36_2_6;q_36_2_7;q_36_2_8;q_36_2_9;q_36_2_10;q_36_3_1;q_36_3_2;q_36_3_3;q_36_3_4;q_36_3_5;q_36_3_6;q_36_3_7;q_36_3_8;q_36_3_9;q_36_3_10;q_36_4_1;q_36_4_2;q_36_4_3;q_36_4_4;q_36_4_5;q_36_4_6;q_36_4_7;q_36_4_8;q_36_4_9;q_36_4_10;q_36_5_1;q_36_5_2;q_36_5_3;q_36_5_4;q_36_5_5;q_36_5_6;q_36_5_7;q_36_5_8;q_36_5_9;q_36_5_10;q_36_6_1;q_36_6_2;q_36_6_3;q_36_6_4;q_36_6_5;q_36_6_6;q_36_6_7;q_36_6_8;q_36_6_9;q_36_6_10;q_37_1;q_37_2;q_37_3;q_37_4;q_37_5;q_37_6;q_37_7;q_37_8;q_37_9;q_37_10;q_37_11;q_37_12;q_37_13;q_37_14;q_37_99;q_37_0;q_37_99_1;q_38;q_38_1;q_39;Q_Municipio;Q_completo;d_3;d_18_atend;d_18_atend_categoria;d_18_adm_atend;d_18_adm_atend_categoria;d18_total_banheiros;d18_total_banheiro_cat;d_18_6_banheiro_trab;d_18_7_banheiro_usu;d21_telefone;d21_veiculo;d29_cap_atend_cat;d_32_1;d_32_2;d_32_3;d_32_4;d_32_5;d_32_6;d_32_7_total;d_33_1;d_33_2;d_33_3;d_33_4;d_33_5;d_33_6;d_33_7;d_34_1;d_34_2;d_35;d_38_1;d_40_9bin1_sum;d_40_9bin2_sum;d_40_9bin3_sum;d_40_10bin1_sum;d_40_10bin2_sum;d_40_10bin3_sum;d_40_10bin4_sum;d_40_10bin5_sum;d_40_11bin1_sum;d_40_11bin2_sum;d_40_11bin3_sum;d_40_11bin4_sum;nu_trabalhadores
500540;5005400;50;5;Maracaju;37405;32224;5181;2;5299,184;5005403500540;Centro-Dia e Similares Associação de Pais e Amigos dos Excepcionais;32;PEREIRA DO LAGO;3261; ;CAMBARAI;79150-000;MARACAJU;MS;apaemju@hotmail.com;(67) 34541398; ; ;12/12/1986;-2.162.786.977.650.840;-55.162.653.923.034.600;2;1;1;0;0;5;8;2;01.951.649/0001-50;1;1; ;0;1;0;0;0;0;1;0;Fundo Municipal de Assistência Social;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0; ;1;15005402920;0;0;0;0;0;0;1;0;1;1;1;1;0;4;1;0;0;0;1;0;0; ; ; ; ; ; ; ;0;7;0;0;1;2;5;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0; ;brinquedoteca;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1;0;0;0; ;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;0;0; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ;40;5;4;18;8;3;33;0;0;62; ;13; ;0; ;0; ;20; ;0; ;3; ;0; ; ;1;53; ; ;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;palestras sobre Autismo;0; ;1;1; ;2;7;4;8;5;7;4;2;3;1;1;4;1;1;1;2;0;0;3;1;0;0;1;0;1;0; ;3; ; ;5;3;9;3;1; ; ;1;1; ; ;16;17
500560;5005608;50;5;Miranda;25595;15567;10028;2;5475,367;5005603500883;CENTRO-DIA E SIMILARES;32;1º DE MAIO;708; ;SANTA CRUZ;79380-000;MIRANDA;MS;apae-miranda@hotmail.com;(67) 32423583; ; ;29/10/2003;-2.024.397.959.155.800;-5.637.757.621.097.560;2;1;1;0;0;5;8;2;05.999.790/0001-84;1;1; ;1;1;0;0;0;1;0;0; ;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ;6;0;2;0;2;2;4;1;1;1;1;1;1;1;0;2;2;2;2;0;0;0;0;1;0;0; ;PLAYTABLE;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0; ;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;HIDROTERAPIA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0; ;1;1;0;0;0;0;0; ;32;3;3;17;27;2;21;0;0;67; ;0; ;0; ;0; ;63; ;0; ;4; ;0; ;0; ;36; ;9; ;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0; ;0; ;3;1; ;2;8;5;10;5;6;4;2;3;1;1;4;1;2;1;2;0;0;3;0;0;0;3;0;1;0;0;2;1; ;3;2;8; ;1; ; ;1;4;1; ;8;13
500568;5005681;50;5;Mundo Novo;17043;15271;1772;1;477,78;5005683500307;CENTRO-DIA E SIMILARES APAE MUNDO NOVO;3;Brasil;2074; ;Itaipu;79980-000;MUNDO NOVO;MS;apae_mn@hotmail.com;(67) 34741060; ; ;10/07/1987;-23.927.493.867.386.900;-5.428.411.245.346.060;2;1;1;1;0;5;8;2;03.470.788/0001-98;1;1; ;1;1;1;0;0;1;0;0; ;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0; ;1;15005681650;1;1;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;0;0;0;2;1;0;0;0;1;0; ;0;4;2;0;0;3;2;1;1;1;1;1;1;1;0;1;1;1;1; ; ; ; ; ;0;1; ; ;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;2;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;0;0; ;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;0; ;2;1;0;1;1;1;0; ;70;5;4;5;10;10;51;0;0;76; ;0; ;0; ;0; ;73; ;0; ;3; ;0; ; ;1; ;1; ;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;0;1;1;1;0;1;1;1;0;0;1;1;1;1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0; ;1;3;1;1; ;2;6;4;6;4;5;3;2;2;1;1;7;1;1;1;3;0;0;4;0;0;0;4;0;1;0; ; ; ;1;1;3;12;7;1; ; ;1; ;1; ;15;16
500570;5005707;50;5;Naviraí;46424;42855;3569;2;3193,552;5005703500561;CENTRO-DIA E SIMILARES APAE - ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE NAVIRAÍ/MS;3;MATO GROSSO;1385; ;CENTRO;79950-000;NAVIRAI;MS;apaenavirai@hotmail.com;(67) 34612273; ; ;06/09/1977;-230.758.605;-5.420.895.250.000.000;2;1;1;0;0;5;8;2;03.907.599/0001-30;1;1; ;1;1;1;0;0;1;0;0; ;0;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0; ;1;15005700345;0;0;0;0;0;0;1;0;1;1;1;1;0;4;1;1;1;0;0;0;1;1;0;0;0;0;0; ;5;0;12;1;4;3;10;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0; ; ;1;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;12;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;CURSOS PROFISSIONALIZANTES;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0; ;3;0;0;1;0;0;0; ;79;5;4;28;35;5;69;0;0;137; ;39; ;7; ;4; ;27; ;50; ;3; ; ;1;0; ;63; ;6; ;1;1;0;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0; ;0; ;1;1; ;2;18;5;22;5;13;5;2;5;1;1;8;2;2;1;3;0;0;5;2;1;1;2;3;1; ;0;3;1; ; ; ;5; ;1; ;1;1;1;1; ;3;5
500570;5005707;50;5;Naviraí;46424;42855;3569;2;3193,552;5005703500852;CENTRO-DIA E SIMILARES - ANPEDE ASSOCIAÇÃO NAVIRAIENSE DAS PESSOAS COM DEFICIÊNCIA;3;Dourados;711;SALA - A;CENTRO;79950-000;NAVIRAI;MS;anpedenavirai@gmail.com;(67) 39244120; ; ;10/04/2013;-230.546.226;-541.873.418;2;1;1;1;1;5;6;2;17.948.888/0001-91;0; ; ;1;0;0;0; ; ; ;1; ;0;1;1;1;1;1;0;0;0;0;1;1;1;0;0;1;0;0; ;1;15005700345;0;0;0;0;0;0;1;0;1;1;1;1;0;4; ; ; ; ; ; ;0; ; ; ; ; ; ; ;0;2;2;0;1;1;1;1;1;0;1;0;0;1;0;1;1;1;2;1;0;0;0;0;0;0; ; ;1;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0; ;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0; ;3;1;0;0;0;0;0; ;342;1;1;0;0;0;0;0;0;342; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;1; ;1; ;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;0;0;1;1;1;1;0;1;0;1;0;0;1;1;1;1;0;1;0;1;0;0;1;1;1;1;0;1;0;1;0;0;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;marco regulatório;0; ;3;1; ;1;4;3;5;3;2;2;1;1;1;0;13;0;0;0;0;0;0;0; ; ; ; ; ; ;1; ; ; ; ; ;1;5;1;1; ; ; ;1; ; ;5;6
500620;5006200;50;5;Nova Andradina;45585;38786;6799;2;4776,002;5006203500726;CENTRO-DIA E SIMILARES;32;Milton Modesto;293; ;centro;79750-000;NOVA ANDRADINA;MS;andefi.na@hotmail.com;(67) 34417836; ; ;30/01/2004;-2.224.071.529.947.320;-5.334.081.172.943.110;2;1;1;1;0;5;8;2;06.145.991/0001-87;0; ; ;1;1;0;0; ; ; ;1; ;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;0;0;0;2;0;0;0;0;1;1;pax;6;0;0;0;5;1;2;1;1;0;1;0;0;1;1;2;2;2;2; ; ; ; ; ;0;1; ; ;1;0;1;1;0;1;1;1;0;0;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0; ;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0; ;0; ; ; ; ; ; ; ;15;4;2;3;13;3;10;6;0;35; ;35; ;0; ;0; ;0; ;0; ;0; ;0; ;0; ;13; ;3; ;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;1;0;1;0;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0; ;0; ;0;1; ;2;6;4;11;5;3;2;1;2;1;1;2;1;1;1;1;1;0;2;2;0;0;0;0;0;0;0;1;1; ; ;2;1; ;1; ; ; ; ; ; ;3;3
500620;5006200;50;5;Nova Andradina;45585;38786;6799;2;4776,002;5006203500831;CENTRO-DIA E SIMILARES;32;João Teodoro Braga;1615; ;Centro;79750-000;NOVA ANDRADINA;MS;apae.na@globo.com;(67) 34411443; ; ;31/08/1981;-222.435.489.960.009;-5.334.859.240.579.600;2;1;1;1;0;5;8;2;03.923.828/0001-00;1;1; ;1;1;1;0;0;1;0;0; ;0;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;1;0;0;1;1;0;0;0;0;0; ;0;0;0;0;0;3;9;1;1;1;1;0;0;1;0;1;1;1;1;0;0;1;0;0;0;0; ; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;10;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0; ;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0; ;0; ; ; ; ; ; ; ;136;5;4;57;54;22;121;5;0;259; ;79; ;2; ;1; ;154; ;0; ;23; ;0; ;0; ;167; ;79; ;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;0;1;0;0;1;1;1;1;0;1;0;0;0;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0; ;1;1;3;1; ;2;0;1;0;1;12;5;2;5;1;1;11;3;3;2;5;1;0;5;4;1;1;5;0;2;0;0;5;4;1;3;6;13;2;2; ; ;2;5; ; ;17;22
500625;5006259;50;5;Novo Horizonte do Sul;4940;2660;2280;1;849,095;5006253500621;CENTRO-DIA E SIMILARES;32;Alcides Melquiades;422; ;Centro;79745-000;NOVO HORIZONTE DO SUL;MS;apae.novo@hotmail.com;(67) 34471350; ; ;20/09/1999;-22.652.284.360.905.000;-5.386.147.141.456.600;2;1;1;1;0;5;8;2;03.400.995/0001-76;1;1; ;1;0;0;0;0;1;1;0;Emenda parlamentar;0;1;1;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;0;0;0;2;1;0;0;0;0;0; ;4;1;0;0;3;0;6;0;1;1;1;0;0;1;1;2;2;2;1; ; ; ; ; ;0;1; ; ;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;15;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0; ;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0; ;0; ; ; ; ; ; ; ;20;5;2;2;3;1;15;0;0;21; ;2; ;0; ;0; ;0; ;19; ;0; ;0; ;0; ;81; ;1; ; ; ; ; ; ; ; ; ;0;1;1;1;1;1;0;1;0;1;0;0; ; ; ; ; ; ; ; ;0;1;1;1;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;2;1; ;2;5;3;8;5;6;4;1;4;1;1;2;1;1;1;1;0;0;2;1;0;0;0;1;0;0;0;4;1; ; ; ;1; ;1; ; ; ; ; ; ;1;1
500630;5006309;50;5;Paranaíba;40192;35754;4438;2;5402,652;5006303500992;CENTRO-DIA E SIMILARES;31;Diomário Faustino Dias;1; ;Jardim Karina;79500-000;PARANAIBA;MS;centro_educacional@hotmail.com;(67) 36682865; ; ;07/08/1980;-19.685.121.218.414.700;-5.120.836.046.282.650;2;1;1;1;0;5;8;2;15.409.527/0001-41;1;1; ;1;1;1;0;0;1;0;0; ;0;1;0;0;0;0;1;1;1;1;0;0;1;1;0;1;0;0; ;1;15006300158;0;0;0;0;0;0;0;0;1;1;1;1;0;4;1;1;1;0;0;0;1;1;0;0;0;0;0; ;4;15;0;0;4;2;6;1;1;1;1;1;1;1;1;2;2;2;2; ; ; ; ; ;0;1; ; ;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;0;Psicopedagogia AEE atendimento Educacional Especia;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0; ;0; ; ; ; ; ; ; ;70;5;4;23;17;6;85;1;0;132; ;0; ;0; ;0; ;126; ;0; ;0; ;0; ;1; ;95; ;46; ;1;0;1;1;0;1;0;0;0;0;1;1;1;1;0;1;0;0;0;0;1;0;1;1;0;1;0;1;0;0;1;1;1;1;0;1;0;1;0;0;1;1;1;1;1;1;0;0;0;0; ; ; ; ; ; ; ; ;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;Educação Inclusiva e práticas no cotidiano escolar;0; ;1;1; ;2;19;5;23;5;8;5;2;4;1;1;7;2;1;1;4;1;0;5;0;0;0;5;0;0;0;1;4;3; ;9; ;20;14;1; ; ;1;6; ; ;23;29
500635;5006358;50;5;Paranhos;12350;6263;6087;1;1309,156;5006353501068;CENTRO-DIA E SIMILARES SERVIÇO DE PROTEÇÃO SOCIAL ESPECIAL PARA PESSOAS COM DEFICIÊNCIA, IDOSAS E SUAS F;32;R. WASHINGTON LUIZ;1801; ;CENTRO;79925-000;PARANHOS;MS;paranhos@apaems.org.br;(67) 34801220; ; ;26/06/2009;-23.894.568.265.122.900;-5.542.853.593.826.290;2;1;1;0;0;5;8;2;11.336.786/0001-39;1;1; ; ; ; ;1;0;1;0;0; ;0;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;1;0;CAE, FOMUPE;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;0;0;0;1;1;0;0;0;0;0; ;6;4;0;0;3;2;3;1;1;0;0;0;0;1;1;2;2;2;1;1;1;0;1;1;0;0;VÍDEO GAME C/SENSOR;JOGOS EDUCATIVOS;1;0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;10;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;1;0;0; ;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0;1;0; ;1;1;0;0;0;1;0; ;35;5;5;11;30;2;27;0;0;70; ;1; ;1; ;4; ;53; ;10; ;1; ;0; ;0; ;33; ;29; ;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;1;1; ;2;10;5;13;5;5;3;2;2;1;1;4;1;2;1;2;0;0;3;1;1;1;3;1;1;0;0;2;2; ;1;6;15;11; ; ; ;1;3; ; ;19;22
500640;5006408;50;5;Pedro Gomes;7967;6148;1819;1;3651,175;5006403501163;CENTRO-DIA E SIMILARES;32;espirito santo;276; ;centro;79410-000;PEDRO GOMES;MS;apaepedrogomes@hotmail.com;(67) 32301832; ; ;23/08/1994;-18.101;-54.552;2;1;1;1;0;5;4;2;00.768.320/0001-96;1;1; ;1;1;0;0;0;1;0;0; ;0;1;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;0;0;0;1;1;0;0;0;0;0; ;2;6;4;2;6;2;4;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;1;0; ; ;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;18;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0; ;1;1;1;1;1;1;1;1;0;0;1;1;0;1;0;0;0;0; ;0; ; ; ; ; ; ; ;60;5;4;0;1;0;30;2;0;33; ;1; ;2; ;1; ;1; ;33; ;1; ;0; ;2; ;24; ;1; ;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;1;0;1;1;0;1;1;0;0;0;1;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;0; ;0; ;1;1; ;0;14;5;20;5;6;4;2;3;1;1;6;0;1;0;2;1;0;2;1;1;1;1;2;1;0;1;2;1; ;1; ;3;3; ; ; ; ;1; ; ;3;4
500660;5006606;50;5;Ponta Porã;77872;62067;15805;3;5330,448;5006603500906;CENTRO-DIA E SIMILARES ADF - ASSOC  DE APOIO E ASSIST DEFICIENTES FISICOS PONTA PORA;32;CALOGERAS;11; ;CENTRO;79900-000;PONTA PORA;MS;adfpontapora@gmail.com;(67) 34319722; ; ;05/11/1994;-22.538.700.363.482.400;-5.572.007.060.050.960;2;1;1;1;0;5;4;2;01.990.308/0001-94;1;1; ;1;1;1;0; ; ; ;1; ;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0; ;1;15006600411;1;1;1;1;1;1;1;1;1;1;1;1;0;2; ; ; ; ; ; ;2;0;0;1;0;0;0; ;5;2;1;1;3;1;2;1;1;1;1;1;1;1;1;1;1;1;1; ; ; ; ; ;0;1; ; ;1;0;1;1;0;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;atividades ludicas;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0; ;1;1;0;0;0;1;0; ;30;4;3;0;10;8;43;28;0;89; ;35; ;9; ;6; ;8; ;21; ;9; ;1; ;9; ;80; ;63; ;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;2;2;1; ;0;9;5;12;5;3;2;1;2;1;0;3;0;1;1;3;2;0;4;2;1;1;1;2;1;1;1;4;3;1;1;3;4; ;1; ;1;1; ;1; ;7;8
