IBGE;NU_IDENTIFICADOR;q0_1;q0_2;q0_3;q0_4;q0_5;q0_6;q0_7;q0_8;q0_9;q0_10;q0_11;q0_12;q0_13;q0_14;q0_15;q0_16;Latitude;Longitude;q1;q2;q3;q4_1;q4_2;q4_3;q4_0;q4_98;q5_1;q5_2;q5_99;q5_0;q5_99_1;q6;q7;q9_1;q9_2;q9_3;q9_4;q10;q11;q12;q13;q13_98;q14;q14_98;q15;q16_1_1;q16_1_2;q16_1_3;q16_1_4;q16_1_5;q16_1_6;q16_1_7;q16_2_1;q16_2_2;q16_2_3;q16_2_4;q16_2_5;q16_2_6;q16_2_7;q17_1;q17_2;q17_3;q17_4;q17_5;q17_6;q17_7;q17_8;q17_9;q18_1;q18_1_98;q18_2;q18_2_98;q19_1;q19_1_98;q19_2;q19_2_98;q19_3;q19_3_98;q19_4;q19_4_98;q20;q21_1;q21_1_1;q21_2;q21_2_1;q22;q23;q24;q25;q26_1;q26_2;q26_3;q26_4;q26_5;q26_6;q26_7;q26_8;q26_9;q26_10;q26_11;q26_12;q26_13;q26_14;q26_15;q26_16;q26_17;q26_18;q26_19;q26_20;q26_21;q26_22;q26_23;q26_24;q26_25;q26_0;q27;q28_1;q28_2;q28_3;q28_99;q28_98;q28_0;q28_99_1;q29;q30_97;q31;q32;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_completo;PrimaryFirst;q2_velha;q4_1_velha;q4_2_velha;q4_3_velha;q4_0_velha;q4_98_velha;q5_1_velha;q6_velha;q7_velha;q9_1_velha;q9_2_velha;q9_3_velha;q9_4_velha;q10_velha;q12_velha;q13_velha;q13_98_velha;q16_1_1_velha;q16_1_2_velha;q16_1_3_velha;q16_1_4_velha;q16_1_5_velha;q16_1_6_velha;q16_1_7_velha;q16_2_1_velha;q16_2_2_velha;q16_2_3_velha;q16_2_4_velha;q16_2_5_velha;q16_2_6_velha;q16_2_7_velha;q16_total;q17_1_velha;q17_2_velha;q17_3_velha;q17_4_velha;q17_5_velha;q17_6_velha;q17_7_velha;q17_8_velha;q17_9_velha;q19_1_velha;q19_2_velha;q19_3_velha;q19_4_velha;q26_1_velha;q26_2_velha;q26_3_velha;q26_4_velha;q26_5_velha;q26_6_velha;q26_7_velha;q26_8_velha;q26_9_velha;q26_10_velha;q26_11_velha;q26_12_velha;q26_13_velha;q26_14_velha;q26_15_velha;q26_16_velha;q26_17_velha;q26_18_velha;q26_19_velha;q26_20_velha;q26_21_velha;q26_22_velha;q26_23_velha;q26_24_velha;q26_25_velha;q26_0_velha;q28_1_velha;q28_2_velha;q28_3_velha;q28_98_velha;q28_99_velha;q28_0_velha;q29_velha;d_13_faixa;d_14_faixa;d_15_faixa;q_16_1_7_recod;q_16_2_7_recod;q_17_9_recod;Estado;d_30_9bin1_sum;d_30_9bin2_sum;d_30_9bin3_sum;d_30_10bin1_sum;d_30_10bin2_sum;d_30_10bin3_sum;d_30_10bin4_sum;d_30_10bin5_sum;d_30_11bin1_sum;d_30_11bin2_sum;d_30_11bin3_sum;d_30_11bin4_sum;nu_familias;d_33_9bin1_sum;d_33_9bin2_sum;d_33_9bin3_sum;d_33_10bin1_sum;d_33_10bin2_sum;d_33_10bin3_sum;d_33_10bin4_sum;d_33_10bin5_sum;d_33_11bin1_sum;d_33_11bin2_sum;d_33_11bin3_sum;d_33_11bin4_sum
420945;4209453309128;Unidade de Acolhimento;32;Santa Catarina;503;CENTRO;CENTRO; ;89828-000;4209458;SC; ;(49) 93355-0012; ;(49) 3355-0012;27/06/2017;Família Acolhedora;-26.858;-52.567;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2017;1;998; ;0; ;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0; ;0; ;0; ;0; ;0; ;1; ;0; ;1; ;1;1;0;1;1;0;0;0;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;2;1;1;0;0;0;0; ;4; ;0;2;4209458;42;4;Lajeado Grande;1490;648;842;Pequeno I;65,284; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;1;0;0;0;0;4;3;1;1;0;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1; ; ;1;2; ; ; 
420960;4209603307969;Unidade de Acolhimento;32;Orleans;285; ;centro;Perto da Biblioteca Pública;88880-000;4209607;SC; ;(48) 3464-4780; ; ;02/01/2004;Família Acolhedora;-28.393.873.200.208.600;-49.394.359.588.623.000;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2004;0; ; ;5; ;6;1;1;0;2;0;0;4;0;1;1;0;0;0;2;2;3;0;0;1;0;0;0;6;0; ;0; ;0; ;0; ;2; ;0; ;0;0; ;18; ;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;1;0;1;0;0;1;0;1;0;1;0;0;5;1;0;1;0;0;0; ;5; ;0;0;4209607;42;4;Lauro Muller;14367;11106;3261;Pequeno I;270,781; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;0; ; ;1;1;0;2;0;0;4;0;1;1;0;0;0;2;6;2;3;0;0;1;0;0;0;6;0;0;2;0;1;0;1;1;0;0;0;0;0;1;1;1;1;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;5; ;1;1;4;2;6;2;8;1; ; ; ; ; ; ; ; ; ;9;9; ; ;2; ;1; ; ;1;1; ; ;1
421050;4210503304629;UNIDADE DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;32;Portugal;46; ;Bairro Jardim;Localizado próximo ao Posto Saúde Centro II.;89874-000;4210506;SC; ;(49) 3664-1952; ;(49) 3664-1952;30/03/2004;Família Acolhedora;-26.761;-53.173;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2004;1;1247,5; ;14; ;11;0;1;2;0;0;2;5;0;3;2;0;0;1;6;1;0;4;3;0;0;0;3;11;1; ;2; ;0; ;0; ;2; ;0; ;0;0; ;18; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;5;0;1;1;0;0;0; ;3; ;1;0;4210506;42;4;Maravilha;22101;18087;4014;Pequeno II;171,284; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;1247,5; ;0;1;2;0;0;2;5;0;3;2;0;0;1;6;11;1;0;4;3;0;0;0;3;11;0;0;2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;3;4;2;2;5;6;11;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1
421090;4210903306044;UNIDADE DE ACOLHIMENTO - SERVIÇO DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;32;TIRADENTES;0; ;JARDIM;PERTO DA APAE;89872-000;4210902;SC; ;(49) 3365-3664; ;(49) 3365-3137;23/10/2013;Família Acolhedora;-26.780.326.603.285.300;-5.305.413.722.991.940;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2013;1;998; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;1; ;0;3;4210902;42;4;Modelo;4045;2692;1353;Pequeno I;91,106; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;1;3;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1; ; ; ;1;1; ; ;1
421140;4211403307569;Unidade de Acolhimento Família Acolhedora;32;são pedro;131; ;centro;Prefeitura Municipal;89865-000;4211405;SC; ;(49) 3333-0829; ;(49) 3333-3100;10/03/1998;Família Acolhedora;-26.902.151.582.663.400;-5.290.292.501.449.580;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2013;1;998; ;3; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;3; ;0; ;0; ;0; ;0; ;0;0; ;18; ;1;1;0;1;0;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;5;0;0;0;1;0;0;órgão gestor, através da alta complexidade;2; ;0;0;4211405;42;4;Nova Erechim;4275;3211;1064;Pequeno I;64,892; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;2;3;1;1;0;0;0;2;1;1;1;1; ; ; ; ; ; ; ;3;3; ; ;1; ;1; ; ; ;1; ; ; 
421145;4211453306745;UNIDADE DE ACOLHIMENTO DE NOVA ITABERABA;32;José Marroco;2173;Térreo;Centro;Próximo a Prefeitura Municipal.;89818-000;4211454;SC; ;(49) 3327-0345; ; ;18/12/1995;Família Acolhedora;-26.940.741.357.555.700;-52.815.098.762.512.200;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;1995;1;998; ;2; ;5;0;0;1;0;0;2;3;0;0;0;0;1;1;2;0;0;0;0;0;0;0;5;5;2; ;0; ;0; ;1; ;0; ;0; ;0; ;1;17; ;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;3; ;0;0;4211454;42;4;Nova Itaberaba;4267;1530;2737;Pequeno I;137,547; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;1;0;0;2;3;0;0;0;0;1;1;2;5;0;0;0;0;0;0;0;5;5;0;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;3;3;1;1;3;2;5;2;8;2; ; ; ; ; ; ; ; ; ;10;10; ; ;2; ;1; ; ;1;2; ; ; 
421165;4211653306175;UNIDADE DE ACOLHIMENTO;32;Bruno Sanagiotto;68; ;CENTRO; ;89998-000;4211652;SC; ;(49) 3362-0206; ;(49) 3362-0206;20/06/2013;Família Acolhedora;-26.444;-52.834;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2013;1;998; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;18; ;1;1;1;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;6;0;1;0;0;0;0; ;3; ;0;3;4211652;42;4;Novo Horizonte;2750;921;1829;Pequeno I;151,852; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;3;3;1;1;0;0;0;2; ;1; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ;1; ; ;2; ; ; ;3
421187;4211873308876;UNIDADE DE ACOLHIMENTO;32;santa catarina;1; ;centro; ;89765-000;4211876;SC; ;(49) 3451-0071; ; ;07/02/2018;Família Acolhedora;-27.255.545.195.362.500;-52.498.726.844.787.600;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2018;1;998; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;21; ;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;0;1;0;0;0;0; ;3; ;0;0;4211876;42;4;Paial;1763;336;1427;Pequeno I;85,757; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;3;3;1;1;0;0;0;2;1; ; ; ; ; ; ; ; ; ; ;1;1; ; ;2; ;1; ; ;1;1; ; ;1
421190;4211903306715;UNIDADE DE ACOLHIMENTO - SERVIÇO DE FAMÍLIA ACOLHEDORA BEM-ME-QUER;3;Barão do Rio Branco;0; ;Centro;Secretaria de Assistência Social;88130-101;4211900;SC; ;(48) 3242-0488; ; ;01/03/2016;Família Acolhedora;-27.645;-48.668;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2016;1;998; ;13; ;7;0;0;1;0;0;0;1;3;1;2;0;0;0;6;1;0;1;0;5;0;0;0;7;0; ;7; ;0; ;0; ;0; ;7; ;0; ;1;18; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;1;1;1;0;0;0; ;3; ;1;1;4211900;42;4;Palhoça;137334;135311;2023;Grande;395,133; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;998; ;0;0;1;0;0;0;1;3;1;2;0;0;0;6;7;1;0;1;0;5;0;0;0;7;0;0;0;7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;3;3;2;1;1;6;7;2;2;5; ; ; ; ; ; ; ; ; ;7;7; ; ;3; ;2; ; ;1;3; ; ; 
421210;4212103305937;UNIDADE DE ACOLHIMENTO;32;PADRE MANOEL DE NOBREGA;58; ;CENTRO;Proximo prefeitura;89887-000;4212106;SC; ;(49) 3647-9621; ; ;01/10/2001;Família Acolhedora;-27.068.784.898.621.000;-5.315.856.099.128.720;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2001;1;998; ;4; ;4;1;0;1;0;0;0;2;0;0;1;0;1;0;2;0;0;2;1;0;0;1;0;4;2; ; ;1;1; ; ;1;4; ; ;1;0; ;1;18; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;0;0;1;0;0;0; ;3; ;0;2;4212106;42;4;Palmitos;16020;9871;6149;Pequeno I;352,504; ;1;1; ; ; ; ; ;1;2; ; ; ; ; ;1;1;998; ;1;0;1;0;0;0;2;0;0;1;0;1;0;2;4;0;0;2;1;0;0;1;0;4;1; ;4; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;3;3;1;1;2;2;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1; ; ;1;2; ; ; 
421223;4212233307627;UNIDADE DE ACOLHIMENTO;32;Rua Fioravante Furlan;661; ;Centro; ;89906-000;4212239;SC; ;(49) 3627-0218; ; ;10/03/2005;Família Acolhedora;-26.618.879.157.394.600;-5.367.696.762.084.960;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2013;1;998; ;0; ;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;0;0;1;0;0;0; ;3; ;0;2;4212239;42;4;Paraíso;4080;1451;2629;Pequeno I;181,843; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;3;3;1;1;1;0;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1; ; ;2; ;1; ; ;1;2; ; ; 
421260;4212603305992;UNIDADE DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;32;Miguel Balduíno Boll;187;prédio;Centro;Centro de Convivência de IdososCRAS;89750-000;4212601;SC; ;(49) 3453-1319; ;(49) 3453-1319;18/04/2012;Família Acolhedora;-27.376.302.372.558.300;-5.190.782.546.997.070;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2012;1;1996; ;1; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;1; ;0; ;0; ;0; ;0; ;0;0; ;18; ;1;0;1;1;1;0;1;1;1;0;0;0;1;1;1;1;0;0;1;1;0;0;0;1;1;0;1;1;1;0;6;0;0;0;1;0;0;Proteção Social Especial;3; ;0;2;4212601;42;4;Peritiba;2988;1481;1507;Pequeno I;95,842; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;1996; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;1;1;0;0;1;1;0;0;0;1;1;0;1;1;1;0;0;0;0;0;1;0;3;4;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;1;1; ; ;1;5; ; ; 
421265;4212653308900;UNIDADE DE ACOLHIMENTO;32;Geral Barreiros;0;casa;Barreiros; ;88798-000;4212650;SC; ;(48) 3647-6312; ;(48) 3646-2010;25/06/2018;Família Acolhedora;-28.383.547.360.197.600;-4.886.787.414.550.780;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2017;1;974; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;18; ;2;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;2; ;0;3;4212650;42;4;Pescaria Brava;0;0;0;Pequeno I;105,169; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;974; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;2;3;1;1;0;0;0;2; ;2; ; ; ; ; ; ; ; ; ;2;2; ;1;2; ;1; ; ;1; ; ;1;2
421290;4212903305925;UNIDADE DE ACOLHIMENTO -  FAMÍLIA ACOLHEDORA;3;Porto Alegre;715; ;NOVA DIVINÉIA; ;89870-000;4212908;SC; ;(49) 3366-6680; ; ;04/03/1996;Família Acolhedora;-26.852.814.190.279.100;-5.298.468.410.968.780;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;1996;1;998; ;2; ;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;9; ;2; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;0;5;1;1;1;0;0;0; ;3; ;3;2;4212908;42;4;Pinhalzinho;16332;13615;2717;Pequeno I;128,159; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;3;3;1;1;1;0;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3; ;2; ; ;1;4; ; ;1
421315;4213153306721;UNIDADE DE ACOLHIMENTO;32;NOVE DE JULHO;330; ;CENTRO;AO LADO UNIDADE DE SAUDE.;89882-000;4213153;SC; ;(49) 3335-0237; ; ;16/09/2010;Família Acolhedora;-270.669.526;-528.640.909;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2010;1;998; ;2; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ;0; ;0; ;0; ;0; ;0; ;0; ;1;18; ;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;6;1;0;0;0;0;0; ;3; ;0;0;4213153;42;4;Planalto Alegre;2654;1067;1587;Pequeno I;62,461; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;3;3;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ;1
421350;4213503308606;UNIDADE DE ACOLHIMENTO - SERVIÇO DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;32;JOÃO VANDERLINO GUERREIRO;590; ;PEREQUÊ;Secretaria Municipal de Assistência Social anexo ao Terminal Rodoviário.;88210-000;4213500;SC; ;(47) 3369-6018; ; ;22/02/2017;Família Acolhedora;-27.158;-48.553;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2017;1;998; ;5; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5; ;0; ;0; ;0; ;0; ;0; ;0; ;1;18; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;3; ;1;0;4213500;42;4;Porto Belo;16083;15167;916;Pequeno I;92,408; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;3;3;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1; ; ;1;2; ; ; 
421390;4213903307533;UNIDADE DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;3;17 de Fevereiro;374;Prédio;Centro;Anexo a Unidade Básica de Saúde;89745-000;4213906;SC; ;(49) 3457-1064;0;(49) 3457-1064;01/03/2012;Família Acolhedora;-272.334.475.719.376;-517.810.885.613.066;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2012;1;998; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;18; ;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0; ;3; ;0;0;4213906;42;4;Presidente Castello Bran;1725;553;1172;Pequeno I;65,605; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;3;1;1;0;0;0;2;1; ; ; ; ; ; ; ; ; ; ;1;1; ; ;4;1;1; ;1;1;4; ; ; 
421400;4214003306741;UNIDADE DE ACOLHIMENTO;32;Sigfrido Gaertner;51; ;Centro;Parque da Expofeira Estadual do Leite;89150-000;4214003;SC; ;(47) 3352-2148; ; ;14/05/2007;Família Acolhedora;-2.703.917.435.759.680;-49.620.051.383.972.100;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2007;1;998; ;4; ;2;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;2;2; ;0; ;0; ;0; ;0; ;0; ;0;0; ;17; ;2;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;5;1;0;0;0;0;0; ;3; ;0;2;4214003;42;4;Presidente Getúlio;14887;10535;4352;Pequeno I;294,265; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;0;0;1;0;1;0;0;0;0;0;1;1;2;0;0;0;2;0;0;0;0;2;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;0;0;0;0;0;3;3;1;1;1;1;2;2; ;1; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ;2; ; ;1;3; ; ; 
421415;4214153307595;UNIDADE DE ACOLHIMENTO;32;rio grande do sul;545; ;centro;na prefeitura;89935-000;4214151;SC; ;(49) 3641-0059; ;(49) 3641-0059;12/09/2006;Família Acolhedora;-26.442.621.810.264.300;-53.600.814.342.498.700;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2006;1;998; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;18; ;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;3;1;0;0;4214151;42;4;Princesa;2758;1004;1754;Pequeno I;86,18; ;1;1; ; ; ; ; ;0;2; ; ; ; ; ;1;1;998; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;3;3;1;1;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1; ; ;1;2; ; ; 
