N_Identificador;IBGE;q48_3;q48_9;q48_10;q48_11;q48_12;q48_14;IBGE7;codigo_UF;Região;Município;areaKm2;UF;Pop_total_2022;Porte_pop2022;Q_incompleto;q7;DataCenso;DataCenso_2024;d48_2_Faixas_etarias;d48_9;d48_11;d48_9bin1;d48_9bin2;d48_9bin3;d48_10bin1;d48_10bin2;d48_10bin3;d48_10bin4;d48_10bin5;d48_11bin1;d48_11bin2;d48_11bin3;d48_11bin4;d48_9bin1_sum;d48_9bin2_sum;d48_9bin3_sum;d48_10bin1_sum;d48_10bin2_sum;d48_10bin3_sum;d48_10bin4_sum;d48_10bin5_sum;d48_11bin1_sum;d48_11bin2_sum;d48_11bin3_sum;d48_11bin4_sum;nu_familias_acolhedoras
3550303311839;355030; Feminino; Superior Completo; Pedagoga(o); Voluntária(o); Família Acolhedora;10.11.2023;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;61 a 80 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;18;14;2;1; ; ; ; ; ; ;35;35
3550303311841;355030; Masculino; Superior Completo; Economista; Sem Vínculo; Família Acolhedora;22.09.2021;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Feminino; Mestrado; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;09.01.2023;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;12.08.2020;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Feminino; Especialização; Administrador(a); Sem Vínculo; Família Acolhedora;22.09.2021;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;14.06.2018;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;29.04.2016;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Masculino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;04.11.2021;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;14.06.2018;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;12.08.2020;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Masculino; Mestrado; Administrador(a); Sem Vínculo; Família Acolhedora;19.03.2024;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;14.06.2018;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;14.06.2018;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Masculino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;30.03.2016;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Masculino; Superior Completo; Advogada(o); Sem Vínculo; Família Acolhedora;19.03.2024;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Advogado; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;22.09.2021;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;30.07.2024;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Feminino; Especialização; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;05.01.2023;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Masculino; Mestrado; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;21.07.2021;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Feminino; Superior Completo; Médica(o); Sem Vínculo; Família Acolhedora;19.03.2024;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Feminino; Mestrado; Administrador(a); Sem Vínculo; Família Acolhedora;22.09.2021;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;12.08.2020;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Masculino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;22.09.2021;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Masculino; Especialização; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;07.12.2021;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;14.06.2018;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;61 a 80 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303311841;355030; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;08.04.2016;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;23; ; ; ;1; ; ; ; ;25;25
3550303312831;355030; Feminino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;01.02.2022;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;3;4;1;1; ; ; ; ; ; ;10;10
3550303312831;355030; Masculino; Médio Incompleto; Sem formação profissional; Sem Vínculo; Família Acolhedora;01.02.2022;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;3;4;1;1; ; ; ; ; ; ;10;10
3550303312831;355030; Feminino; Fundamental Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;03.10.2022;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;3;4;1;1; ; ; ; ; ; ;10;10
3550303312831;355030; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;03.10.2022;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;3;4;1;1; ; ; ; ; ; ;10;10
3550303312831;355030; Feminino; Sem Escolaridade; Sem formação profissional; Sem Vínculo; Família Acolhedora;13.08.2024;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental; ; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;3;4;1;1; ; ; ; ; ; ;10;10
3550303312831;355030; Masculino; Superior Completo; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;13.08.2024;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;3;4;1;1; ; ; ; ; ; ;10;10
3550303312831;355030; Masculino; Superior Completo; Assistente Social; Sem Vínculo; Família Acolhedora;13.08.2024;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;3;3;4;1;1; ; ; ; ; ; ;10;10
3550303312831;355030; Feminino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;13.08.2024;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;3;4;1;1; ; ; ; ; ; ;10;10
3550303312831;355030; Masculino; Médio Completo; Sem formação profissional; Sem Vínculo; Família Acolhedora;13.08.2024;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;3;4;1;1; ; ; ; ; ; ;10;10
3550303312831;355030; Feminino; Superior Completo; Pedagoga(o); Sem Vínculo; Família Acolhedora;03.10.2022;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;3;3;4;1;1; ; ; ; ; ; ;10;10
3550303313729;355030; Feminino; Especialização; Advogada(o); Sem Vínculo; Família Acolhedora;28.02.2023;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ;Advogado; ; ; ; ;Outros vínculos não permanentes; ;1;3; ;1; ;1; ; ; ; ;4;4
3550303313729;355030; Feminino; Especialização; Outra formação de nível superior; Sem Vínculo; Família Acolhedora;28.02.2023;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;1;3; ;1; ;1; ; ; ; ;4;4
3550303313729;355030; Feminino; Especialização; Assistente Social; Sem Vínculo; Família Acolhedora;28.02.2023;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ;1;3; ;1; ;1; ; ; ; ;4;4
3550303313729;355030; Feminino; Superior Incompleto; Profissional de nível médio; Sem Vínculo; Família Acolhedora;29.06.2024;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;1;3; ;1; ;1; ; ; ; ;4;4
3550303313871;355030; Feminino; Superior Completo; Outra formação de nível superior; Voluntária(o); Família Acolhedora;16.08.2024;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;4;6;2; ; ;1; ; ; ; ;10;10
3550303313871;355030; Feminino; Superior Incompleto; Profissional de nível médio; Voluntária(o); Família Acolhedora;19.03.2024;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;4;6;2; ; ;1; ; ; ; ;10;10
3550303313871;355030; Feminino; Superior Incompleto; Profissional de nível médio; Voluntária(o); Família Acolhedora;19.05.2023;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;4;6;2; ; ;1; ; ; ; ;10;10
3550303313871;355030; Feminino; Superior Completo; Programador(a); Voluntária(o); Família Acolhedora;16.08.2024;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;4;6;2; ; ;1; ; ; ; ;10;10
3550303313871;355030; Feminino; Superior Completo; Pedagoga(o); Voluntária(o); Família Acolhedora;29.07.2024;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;4;6;2; ; ;1; ; ; ; ;10;10
3550303313871;355030; Feminino; Superior Completo; Pedagoga(o); Voluntária(o); Família Acolhedora;16.08.2024;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;4;6;2; ; ;1; ; ; ; ;10;10
3550303313871;355030; Masculino; Superior Completo; Outra formação de nível superior; Voluntária(o); Família Acolhedora;19.05.2023;3550308;São Paulo;Região Sudeste;São Paulo;1521.202;SP;11451999;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;4;6;2; ; ;1; ; ; ; ;10;10
