N_Identificador;IBGE;q55_3;q55_9;q55_10;q55_11;q55_12;q55_13;qIBGE7;codigo_UF;Região;Município;areaKm2;UF;Pop_total_2022;Porte_pop2022;Q_incompleto;q7;DataCenso;DataCenso_2024;d55_2_Faixas_etarias;d55_9;d55_11;d55_9bin1;d55_9bin2;d55_9bin3;d55_10bin1;d55_10bin2;d55_10bin3;d55_10bin4;d55_10bin5;d55_11bin1;d55_11bin2;d55_11bin3;d55_11bin4;d55_9bin1_sum;d55_9bin2_sum;d55_9bin3_sum;d55_10bin1_sum;d55_10bin2_sum;d55_10bin3_sum;d55_10bin4_sum;d55_10bin5_sum;d55_11bin1_sum;d55_11bin2_sum;d55_11bin3_sum;d55_11bin4_sum;nu_trabalhadores
4105703313381;410570; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Coordenador(a);23.12.2023;4105706;Paraná;Região Sul;Clevelândia;703.63800000000003;PR;15070;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;1; ; ;1;2
4105703313381;410570; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Temporária(o); Técnico(a) de nível superior;11.09.2023;4105706;Paraná;Região Sul;Clevelândia;703.63800000000003;PR;15070;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ; ;2; ;1; ; ;1;1; ; ;1;2
4106203311739;410620; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Coordenador(a);14.09.2013;4106209;Paraná;Região Sul;Contenda;299.03699999999998;PR;19128;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;1; ;1; ;2
4106203311739;410620; Feminino; Superior Completo; Assistente Social; Comissionada(o); Técnico(a) de nível superior;14.09.2013;4106209;Paraná;Região Sul;Contenda;299.03699999999998;PR;19128;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Comissionado; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ;Comissionado; ; ; ;2; ;1; ; ;1;1; ;1; ;2
4106303309542;410630; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;01.01.2019;4106308;Paraná;Região Sul;Corbélia;529.13699999999994;PR;17470;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;3;1;1; ; ;1;3; ; ; ;3
4106303309542;410630; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;01.01.2019;4106308;Paraná;Região Sul;Corbélia;529.13699999999994;PR;17470;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;3;1;1; ; ;1;3; ; ; ;3
4106303309542;410630; Feminino; Superior Completo; Pedagoga(o); Servidor(a) Estatutária(o); Coordenador(a);01.12.2020;4106308;Paraná;Região Sul;Corbélia;529.13699999999994;PR;17470;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Pedagogo; ; ; ; ;Servidor Estatutário; ; ; ; ; ;3;1;1; ; ;1;3; ; ; ;3
4106453312749;410645; Feminino; Especialização; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;11.04.2023;4106456;Paraná;Região Sul;Coronel Domingos Soares;1556.1859999999999;PR;5649;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4106453312749;410645; Feminino; Especialização; Psicóloga(o); Servidor(a) Estatutária(o); Coordenador(a);24.11.2021;4106456;Paraná;Região Sul;Coronel Domingos Soares;1556.1859999999999;PR;5649;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4106503308364;410650; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;02.06.2022;4106506;Paraná;Região Sul;Coronel Vivida;684.41700000000003;PR;23331;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4106503308364;410650; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;13.06.2024;4106506;Paraná;Região Sul;Coronel Vivida;684.41700000000003;PR;23331;Pequeno II;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4106903311674;410690; Feminino; Superior Completo; Outra formação de nível superior; Trabalhador(a) de Empresa/Cooperativa/Entidade prestadora de serviços; Educador(a) Social;27.08.2024;4106902;Paraná;Região Sul;Curitiba;434.892;PR;1773718;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;6; ;1; ; ;4; ; ; ;8;8
4106903311674;410690; Feminino; Superior Incompleto; Outra formação de nível superior; Empregada(o) Privada(o) (CLT); Apoio Administrativo;01.12.2023;4106902;Paraná;Região Sul;Curitiba;434.892;PR;1773718;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;6; ;1; ; ;4; ; ; ;8;8
4106903311674;410690; Masculino; Especialização; Psicóloga(o); Empregada(o) Privada(o) (CLT); Técnico(a) de nível superior;16.12.2020;4106902;Paraná;Região Sul;Curitiba;434.892;PR;1773718;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ;2;6; ;1; ; ;4; ; ; ;8;8
4106903311674;410690; Feminino; Especialização; Psicóloga(o); Empregada(o) Privada(o) (CLT); Técnico(a) de nível superior;09.01.2023;4106902;Paraná;Região Sul;Curitiba;434.892;PR;1773718;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ;2;6; ;1; ; ;4; ; ; ;8;8
4106903311674;410690; Feminino; Superior Completo; Assistente Social; Empregada(o) Privada(o) (CLT); Técnico(a) de nível superior;20.10.2023;4106902;Paraná;Região Sul;Curitiba;434.892;PR;1773718;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;6; ;1; ; ;4; ; ; ;8;8
4106903311674;410690; Feminino; Especialização; Psicóloga(o); Empregada(o) Privada(o) (CLT); Técnico(a) de nível superior;26.08.2024;4106902;Paraná;Região Sul;Curitiba;434.892;PR;1773718;Metrópole;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ;2;6; ;1; ; ;4; ; ; ;8;8
4106903311674;410690; Feminino; Médio Completo; Sem formação profissional; Servidor(a) Temporária(o); Estagiário(a);02.08.2024;4106902;Paraná;Região Sul;Curitiba;434.892;PR;1773718;Metrópole;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes; ;2;6; ;1; ; ;4; ; ; ;8;8
4106903311674;410690; Feminino; Especialização; Psicóloga(o); Empregada(o) Privada(o) (CLT); Coordenador(a);11.07.2020;4106902;Paraná;Região Sul;Curitiba;434.892;PR;1773718;Metrópole;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ;Psicólogo; ; ; ;Outros vínculos não permanentes; ;2;6; ;1; ; ;4; ; ; ;8;8
4107253307845;410725; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;08.03.2013;4107256;Paraná;Região Sul;Douradina;420.60399999999998;PR;9161;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;3; ;1; ; ;1;1; ;1;1;3
4107253307845;410725; Feminino; Superior Completo; Assistente Social; Outro vínculo não permanente; Técnico(a) de nível superior;17.02.2020;4107256;Paraná;Região Sul;Douradina;420.60399999999998;PR;9161;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes; ; ;3; ;1; ; ;1;1; ;1;1;3
4107253307845;410725; Feminino; Superior Completo; Outra formação de nível superior; Comissionada(o); Coordenador(a);11.05.2024;4107256;Paraná;Região Sul;Douradina;420.60399999999998;PR;9161;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Comissionado; ; ;Nível Superior; ; ; ; ; ; ; ;Comissionado; ; ; ;3; ;1; ; ;1;1; ;1;1;3
4107403313247;410740; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;12.05.2021;4107405;Paraná;Região Sul;Enéas Marques;192.203;PR;5999;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4107403313247;410740; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;20.07.2024;4107405;Paraná;Região Sul;Enéas Marques;192.203;PR;5999;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4107533307481;410753; Feminino; Fundamental Completo; Sem formação profissional; Servidor(a) Estatutária(o); Serviços Gerais;04.03.2024;4107538;Paraná;Região Sul;Entre Rios do Oeste;120.967;PR;4575;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível fundamental;Servidor Estatutário;Nível fundamental; ; ; ; ; ; ; ;Servidor Estatutário; ; ; ;1; ;4; ;1; ;1;1;5; ; ; ;5
4107533307481;410753; Feminino; Superior Completo; Outra formação de nível superior; Servidor(a) Estatutária(o); Apoio Administrativo;15.08.2023;4107538;Paraná;Região Sul;Entre Rios do Oeste;120.967;PR;4575;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ; ;Servidor Estatutário; ; ; ;1; ;4; ;1; ;1;1;5; ; ; ;5
4107533307481;410753; Feminino; Especialização; Advogada(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;30.07.2014;4107538;Paraná;Região Sul;Entre Rios do Oeste;120.967;PR;4575;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ;Advogado; ;Servidor Estatutário; ; ; ;1; ;4; ;1; ;1;1;5; ; ; ;5
4107533307481;410753; Feminino; Especialização; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;18.01.2021;4107538;Paraná;Região Sul;Entre Rios do Oeste;120.967;PR;4575;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ;1; ;4; ;1; ;1;1;5; ; ; ;5
4107533307481;410753; Feminino; Especialização; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;30.07.2014;4107538;Paraná;Região Sul;Entre Rios do Oeste;120.967;PR;4575;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ;1; ;4; ;1; ;1;1;5; ; ; ;5
4107543315357;410754; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;28.06.2023;4107546;Paraná;Região Sul;Espigão Alto do Iguaçu;326.44;PR;4797;Pequeno I;incompleto;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ;1;4; ;2; ; ;2;5; ; ; ;5
4107543315357;410754; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;28.06.2023;4107546;Paraná;Região Sul;Espigão Alto do Iguaçu;326.44;PR;4797;Pequeno I;incompleto;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ;1;4; ;2; ; ;2;5; ; ; ;5
4107543315357;410754; Feminino; Especialização; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;28.06.2023;4107546;Paraná;Região Sul;Espigão Alto do Iguaçu;326.44;PR;4797;Pequeno I;incompleto;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ;1;4; ;2; ; ;2;5; ; ; ;5
4107543315357;410754; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Técnico(a) de nível superior;28.06.2023;4107546;Paraná;Região Sul;Espigão Alto do Iguaçu;326.44;PR;4797;Pequeno I;incompleto;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ;1;4; ;2; ; ;2;5; ; ; ;5
4107543315357;410754; Feminino; Superior Incompleto; Profissional de nível médio; Servidor(a) Estatutária(o); Coordenador(a);28.06.2023;4107546;Paraná;Região Sul;Espigão Alto do Iguaçu;326.44;PR;4797;Pequeno I;incompleto;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Médio;Servidor Estatutário; ;Nível Médio; ; ; ; ; ; ;Servidor Estatutário; ; ; ; ;1;4; ;2; ; ;2;5; ; ; ;5
4107653311570;410765; Feminino; Especialização; Assistente Social; Servidor(a) Estatutária(o); Coordenador(a);01.08.2022;4107652;Paraná;Região Sul;Fazenda Rio Grande;116.678;PR;148873;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2
4107653311570;410765; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;23.06.2010;4107652;Paraná;Região Sul;Fazenda Rio Grande;116.678;PR;148873;Grande;completo;Municipal;31.08.2024;8/31/2024;61 a 80 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;2; ;2; ; ; ;2; ; ; ;2
4107733310348;410773; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Coordenador(a);01.09.2019;4107736;Paraná;Região Sul;Fernandes Pinheiro;406.5;PR;6255;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4107733310348;410773; Feminino; Especialização; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;01.09.2019;4107736;Paraná;Região Sul;Fernandes Pinheiro;406.5;PR;6255;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;2; ;1; ; ;1;2; ; ; ;2
4108003312979;410800; Feminino; Superior Completo; Pedagoga(o); Servidor(a) Estatutária(o); Apoio Administrativo;01.04.2021;4108007;Paraná;Região Sul;Florestópolis;246.85300000000001;PR;11446;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior;Pedagogo; ; ; ; ;Servidor Estatutário; ; ; ; ; ;3;1;1; ; ;1;3; ; ; ;3
4108003312979;410800; Feminino; Superior Completo; Assistente Social; Servidor(a) Estatutária(o); Técnico(a) de nível superior;01.04.2021;4108007;Paraná;Região Sul;Florestópolis;246.85300000000001;PR;11446;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ;Assistente Social; ; ; ;Servidor Estatutário; ; ; ; ; ;3;1;1; ; ;1;3; ; ; ;3
4108003312979;410800; Feminino; Superior Completo; Psicóloga(o); Servidor(a) Estatutária(o); Coordenador(a);01.04.2021;4108007;Paraná;Região Sul;Florestópolis;246.85300000000001;PR;11446;Pequeno I;completo;Municipal;31.08.2024;8/31/2024;51 a 60 anos;Nível Superior;Servidor Estatutário; ; ;Nível Superior; ; ; ; ;Psicólogo;Servidor Estatutário; ; ; ; ; ;3;1;1; ; ;1;3; ; ; ;3
4108303306029;410830; Feminino; Especialização; Assistente Social; Empregada(o) Privada(o) (CLT); Coordenador(a);01.09.2016;4108304;Paraná;Região Sul;Foz do Iguaçu;609.19200000000001;PR;285415;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;11;2;4; ; ;4; ; ; ;14;14
4108303306029;410830; Feminino; Superior Completo; Assistente Social; Empregada(o) Privada(o) (CLT); Técnico(a) de nível superior;06.11.2023;4108304;Paraná;Região Sul;Foz do Iguaçu;609.19200000000001;PR;285415;Grande;completo;Municipal;31.08.2024;8/31/2024;41 a 50 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;11;2;4; ; ;4; ; ; ;14;14
4108303306029;410830; Feminino; Médio Completo; Sem formação profissional; Empregada(o) Privada(o) (CLT); Serviços Gerais;18.09.2017;4108304;Paraná;Região Sul;Foz do Iguaçu;609.19200000000001;PR;285415;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;11;2;4; ; ;4; ; ; ;14;14
4108303306029;410830; Masculino; Superior Completo; Administrador(a); Empregada(o) Privada(o) (CLT); Apoio Administrativo;01.12.2020;4108304;Paraná;Região Sul;Foz do Iguaçu;609.19200000000001;PR;285415;Grande;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;11;2;4; ; ;4; ; ; ;14;14
4108303306029;410830; Feminino; Superior Completo; Pedagoga(o); Empregada(o) Privada(o) (CLT); Técnico(a) de nível superior;18.03.2024;4108304;Paraná;Região Sul;Foz do Iguaçu;609.19200000000001;PR;285415;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;11;2;4; ; ;4; ; ; ;14;14
4108303306029;410830; Feminino; Superior Completo; Assistente Social; Empregada(o) Privada(o) (CLT); Técnico(a) de nível superior;14.07.2017;4108304;Paraná;Região Sul;Foz do Iguaçu;609.19200000000001;PR;285415;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;11;2;4; ; ;4; ; ; ;14;14
4108303306029;410830; Feminino; Superior Completo; Assistente Social; Empregada(o) Privada(o) (CLT); Técnico(a) de nível superior;25.09.2023;4108304;Paraná;Região Sul;Foz do Iguaçu;609.19200000000001;PR;285415;Grande;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior; ;Assistente Social; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;11;2;4; ; ;4; ; ; ;14;14
4108303306029;410830; Feminino; Superior Completo; Pedagoga(o); Empregada(o) Privada(o) (CLT); Técnico(a) de nível superior;09.11.2020;4108304;Paraná;Região Sul;Foz do Iguaçu;609.19200000000001;PR;285415;Grande;completo;Municipal;31.08.2024;8/31/2024;30 a 40 anos;Nível Superior;Outros vínculos não permanentes; ; ;Nível Superior;Pedagogo; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;11;2;4; ; ;4; ; ; ;14;14
4108303306029;410830; Masculino; Superior Incompleto; Profissional de nível médio; Empregada(o) Privada(o) (CLT); Motorista;01.06.2022;4108304;Paraná;Região Sul;Foz do Iguaçu;609.19200000000001;PR;285415;Grande;completo;Municipal;31.08.2024;8/31/2024;16 a 29 anos;Nível Médio;Outros vínculos não permanentes; ;Nível Médio; ; ; ; ; ; ; ; ; ;Outros vínculos não permanentes;1;2;11;2;4; ; ;4; ; ; ;14;14
