IBGE;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;Q_Municipal;NU_IDENTIFICADOR;ident_0_1;ident_0_2;ident_0_3;ident_0_4;ident_0_5;ident_0_6;ident_0_7;ident_0_8;ident_0_9;ident_0_10;ident_0_11;ident_0_12;ident_0_13;ident_0_14;ident_0_15;Latitude;Longitude;q_1;q_2;q_3;q_4_1;q_4_2;q_4_3;q_4_0;q_4_99;q_5_1;q_5_2;q_5_99;q_5_0;q_5_99_1;q_6;q_7;q_9_1;q_9_2;q_9_3;q_9_4;q_10;q_11;q_12;q_13;q_13_99;q_14;q_14_99;q_15;q_16_1_1;q_16_1_2;q_16_1_3;q_16_1_4;q_16_1_5;q_16_1_6;q_16_1_7;q_16_2_1;q_16_2_2;q_16_2_3;q_16_2_4;q_16_2_5;q_16_2_6;q_16_2_7;q_17_1;q_17_2;q_17_3;q_17_4;q_17_5;q_17_6;q_17_7;q_17_8;q_17_9;q_18_1;q_18_1_99;q_18_2;q_18_2_99;q_19_1;q_19_1_99;q_19_2;q_19_2_99;q_19_3;q_19_3_99;q_19_4;q_19_4_99;q_20;q_21_1;q_21_1_0;q_21_2;q_21_2_0;q_22;q_23;q_24;q_25;q_26_1;q_26_2;q_26_3;q_26_4;q_26_5;q_26_6;q_26_7;q_26_8;q_26_9;q_26_10;q_26_11;q_26_12;q_26_13;q_26_14;q_26_15;q_26_16;q_26_17;q_26_18;q_26_19;q_26_20;q_26_21;q_26_22;q_26_23;q_26_24;q_26_25;q_26_0;q_27;q_28_1;q_28_2;q_28_3;q_28_98;q_28_99;q_28_0;q_28_98_1;q_29;q_30_99;q_31;q_32;d_13_faixa;d_14_faixa;d_15_faixa;q_16_1_7_recod;q_16_2_7_recod;q_17_9_recod;d_33_9bin1_sum;d_33_9bin2_sum;d_33_9bin3_sum;d_33_10bin1_sum;d_33_10bin2_sum;d_33_10bin3_sum;d_33_10bin4_sum;d_33_10bin5_sum;d_33_11bin1_sum;d_33_11bin2_sum;d_33_11bin3_sum;d_33_11bin4_sum;nu_trabalhadores
411800;4118006;41;4;Paraíso do Norte;11772;11099;673;1;204,564;1;4118003307465;UNIDADE DE ACOLHIMENTO;3;Tapejara;111; ;centro; ;87780-000;4118006;PR; ;(44) 3431-1506; ; ;27/08/2013;-23.280.970.177.217.000;-52.599.813.938.140.800;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2013;1;954; ;7; ;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;6; ;0; ;1; ;0; ;0; ;0; ;0; ;1;18; ;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;5;1;0;0;1;0;0;Órgão Gestor;3; ;0;3; ;1;1;1;0;1;0;0;2;0;2;0;0;0;0;0;0;2;2
411845;4118451;41;4;Pato Bragado;4822;2993;1829;1;135,286;1;4118453306367;UNIDADE DE ACOLHIMENTO - FAMILIA ACOLHEDORA;32;Guarapuava;2977; ;centro; ;85948-000;4118451;PR; ;(45) 98805-4927; ; ;23/06/2014;-24.625.347.723.784.400;-5.422.370.910.644.530;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2014;1;954; ;6; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6; ;0; ;0; ;0; ;0; ;0; ;0; ;1;12; ;1;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;0;1;1;0;1;1;1;1;1;1;0;2;0;0;1;0;0;0; ;3; ;0;0; ;1;1;0;0;0;0;0;2;0;1;0;0;1;2;0;0;0;2
411900;4119004;41;4;Pérola d'Oeste;6761;3187;3574;1;205,279;1;4119003308005;UNIDADE DE ACOLHIMENTO;32;PRESIDENTE COSTA E SILVA - CENTRO;280;PRÉDIO;CENTRO;PRÓXIMO A PREFEITURA MUNICIPAL.;85740-000;4119004;PR; ;(46) 3556-1223;36;(46) 3556-1223;13/03/2009;-25.824;-53.74;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2009;1;954; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;18; ;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;0;0;1;0;0;0; ;4; ;0;0; ;1;1;0;0;0;0;1;2;1;1;0;0;1;2;0;0;1;3
411910;4119103;41;4;Piên;11236;4523;6713;1;254,792;1;4119103308820;UNIDADE DE ACOLHIMENTO PROGRAMA FAMÍLIA ACOLHEDORA;32;Espírito Santo;120;Em frente Loja Letki;Centro;Ao lado do Colégio Estadual Frederico Guilherme Giese.;83860-000;4119103;PR; ;(41) 3632-2119; ;(41) 3632-1136;01/08/2007;-2.610.055.208.224.760;-49.424.829.483.032.200;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2007;1;954; ;20; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;1;1;1;1;0;1;1;1;0;0;1;0;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;0;0;6;1;0;0;0;0;0; ;3; ;0;2; ;2;1;0;0;0;0;0;3;0;1;0;1;1;3;0;0;0;3
411925;4119251;41;4;Pinhal de São Bento;2625;1166;1459;1;97,463;1;4119253309078;Unidade de Acolhimento - Família Acolhedora;3;São Roque;178;Prédio;Centro; ;85727-000;4119251;PR; ;(46) 3560-1122;210; ;21/12/2017;-26.034.612.588.585.000;-53.485.586.643.218.900;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2017;1;954; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;18; ;1;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;2;0;1;0;0;0;0; ;3; ;0;0; ;1;1;0;0;0;0;0;2;0;1;0;0;1;1;0;0;1;2
411960;4119608;41;4;Pitanga;32638;20590;12048;2;1663,747;1;4119603308870;UNIDADE DE ACOLHIMENTO FAMILIAR;32;JOSÉ DE ALENCAR;950;PRÉDIO;PLANALTO;PX AO POSTO DE SAÚDE;85200-000;4119608;PR; ;(42) 3646-1262; ; ;29/03/2018;-24.757;-51.761;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2018;1;954; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;21; ;1;0;1;1;1;1;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;1;1;0;1;0;1;0;5;0;1;1;0;0;0; ;3; ;0;3; ;1;1;0;0;0;0;1;2;0;1;0;0;1;3;0;0;0;3
411980;4119806;41;4;Planalto;13654;6068;7586;1;346,241;1;4119803307535;UNIDADE DE ACOLHIMENTO;32;Soledade;720; ;Centro;Proximo ao Ginásio Municipal de Esportes;85750-000;4119806;PR; ;(46) 3555-1548; ;(46) 3555-1548;03/11/2016;-25.723.808.826.480.600;-5.376.071.691.513.060;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2016;1;1000; ;3; ;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1; ;0; ;0; ;0; ;0; ;1; ;0;0; ;18; ;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;6;1;0;0;0;0;0; ;3; ;3;3; ;1;1;0;1;1;0;0;3;0;2;0;0;1;2;0;0;1;3
411990;4119905;41;4;Ponta Grossa;311611;304733;6878;4;2054,732;1;4119903308335;UNIDADE DE ACOLHIMENTO - FAMÍLIA ACOLHEDORA;32;Joaquim Nabuco;59;Vila 26 de Outubro;Uvaranas; ;84026-080;4119905;PR; ;(42) 3026-9572; ; ;01/08/2017;-25.095.509.675.387.000;-50.151.686.668.395.900;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2017;1;763,2; ;10; ;7;0;1;2;0;2;0;5;0;1;1;0;0;0;2;0;4;0;3;0;0;0;0;7;0; ;3; ;0; ;0; ;3; ;6; ;0; ;1; ;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;5;0;0;0;1;0;0;Judiciário (SAI);3; ;1;2; ;1;1;5;2;7;0;0;4;0;3;0;0;1;4;0;0;0;4
412050;4120507;41;4;Primeiro de Maio;10832;10083;749;1;414,442;1;4120503309010;Unidade de Acolhimento;32;Rua Onze;757; ;Centro;O programa Família Acolhedora é executado pela equipe de referencia da Proteção Social Especial, localizada na sede do órgão gestor, ao lado Secretaria Muni;86140-000;4120507;PR; ;(43) 3235-2695; ; ;18/12/2017;-228.525.974.642.315;-51.024.552.583.694.400;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2017;1;954; ;1; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ;0; ;0; ;0; ;0; ;0; ;0; ;1;17; ;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;1;1;1;0;1;1;0;1;1;1;0;1;1;0;6;1;1;0;0;0;0; ;3; ;0;0; ;1;1;0;0;0;0;0;2;0;1;0;0;1;2;0;0;0;2
412080;4120804;41;4;Quatro Barras;19851;17941;1910;1;180,471;1;4120803308986;Unidade de Acolhimento;3;Dom Pedro II;116; ;Centro;Próximo da Prefeitura Municipal.;83420-000;4120804;PR; ;(41) 3671-8800;7868; ;10/10/2018;-25.366;-49.077;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2018;1;1035,94; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;0; ;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;2;1;2;2; ;1;1;0;0;0;0;1;2;0;1;0;0;1;2;0;0;1;3
412085;4120853;41;4;Quatro Pontes;3803;2437;1366;1;114,393;1;4120853308362;UNIDADE DE ACOLHIMENTO PROGRAMA FAMÍLIA ACOLHEDORA;32;São Gabriel;0;Ao Lado do CRAS;Centro;O Programa Família Acolhedora esta localizado em anexo e secretaria municipal de Desenvolvimento Social, dentro do órgão gestor da Assistência Social. Sala;85940-000;4120853;PR; ;(45) 9984-0365; ;(45) 3279-8100;04/07/2014;-2.457.419.217.537.400;-5.397.943.496.704.100;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2014;1;954; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;0;0;0;1;0;0;Serviço de Proteção Social Especial;3; ;0;3; ;1;1;0;0;0;1;0;2;0;1;0;0;1;2;0;0;1;3
412140;4121406;41;4;Realeza;16338;11796;4542;1;353,416;1;4121403309222;Unidade de Acolhimento Família Acolhedora;32;Barão do Rio Branco;3507; ;Centro Cívico;Prefeitura Municipal;85770-000;4121406;PR; ;(46) 3543-1122;208; ;03/09/2018;-257.698.273.763.821;-5.352.509.021.759.030;315;1; ; ; ; ; ; ; ;0;0;0; ;2; ; ; ; ; ;1;2018;0;0; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;18; ;1;0;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;6;0;0;0;1;0;0;Equipe que atende na gestão;1; ;0;3; ;1;1;0;0;0;0;0;4;0;1;0;0;1;4;0;0;0;4
412170;4121703;41;4;Reserva;25172;12206;12966;2;1635,522;1;4121703308197;Unidade de Acolhimento Família Acolhedora;32;Benjamin Constant;578; ;centro; ;84320-000;4121703;PR; ;(42) 3276-1962; ; ;07/06/2017;-24.652.142.133.309.600;-5.084.845.598.693.390;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2017;1;954; ;5; ;3;0;0;1;0;1;0;2;0;0;0;1;0;0;1;3;0;0;0;0;0;0;0;3;0; ;2; ;0; ;0; ;0; ;3; ;0; ;1;17; ;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;0;1;1;1;0;1;1;0;5;1;0;0;0;0;0; ;3; ;0;3; ;1;1;2;1;3;0;0;3;0;2;0;0;1;3;0;0;0;3
412402;4124020;41;4;Santa Tereza do Oeste;10332;8035;2297;1;326,19;1;4124023306100;UNIDADE DE ACOLHIMENTO;3;Brasilia;1025; ;Centro;Prédio da secretaria de Assistencial Social.;85825-000;4124020;PR; ;(45) 3124-1030; ;(45) 3124-1030;13/09/2006;-25.052.537.735.228.600;-5.363.486.766.815.180;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2010;1;954; ;6; ;8;1;0;0;3;1;0;5;1;0;2;0;0;0;3;0;0;0;4;1;1;2;0;8;4; ; ;1; ;1; ;1; ;1; ;1;0; ;1;18; ;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;1;1;1;0;0;0; ;3; ;2;3; ;1;1;5;3;8;0;0;3;0;2;0;0;1;3;0;0;0;3
412405;4124053;41;4;Santa Terezinha de Itaip;20841;18837;2004;2;259,393;1;4124053306181;UNIDADE DE ACOLHIMENTO - FAMÍLIA ACOLHEDORA;32;Tulipas;396; ;Santa Mônica;ANEXO AO CREAS;85875-000;4124053;PR; ;(45) 3541-3488; ;(45) 3541-3488;27/02/2015;-25.442.601.276.513.200;-5.441.364.169.120.780;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2015;1;862,69; ;18; ;6;0;1;2;1;0;0;4;1;0;0;1;0;0;2;1;0;1;2;2;0;0;0;6;11; ;4; ;0; ;0; ;0; ;1; ;0; ;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0; ;3; ;1;1; ;2;1;4;2;6;0;0;3;0;2;0;0;1;2;0;0;1;3
412460;4124608;41;4;São Carlos do Ivaí;6354;5679;675;1;225,077;1;4124603308766;Unidade de Acolhimento;32;Marechal Deodoro;709; ;Centro; ;87770-000;4124608;PR; ;(44) 3438-1385; ; ;20/10/2014;-23.315.828;-52.476.143;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2014;1;954; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;0;6;1;1;0;0;0;0; ;2; ;0;3; ;1;1;0;0;0;0;0;3;0;1;0;0;1;1;0;0;2;3
412620;4126207;41;4;Sapopema;6736;3552;3184;1;677,609;1;4126203309206;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;32;Paulino Pidal Palácio;12; ;Centro;CRAS;84290-000;4126207;PR; ;(43) 3548-1852; ; ;30/08/2018;-23.911.439.148.052.300;-5.058.021.783.828.730;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2018;1;954; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;1;0;0;0;0; ;3;1;0;0; ;1;1;0;0;0;0;1;1;0;1;0;0;0;2;0;0;0;2
412720;4127205;41;4;Terra Boa;15776;13051;2725;1;320,85;1;4127203308207;UNIDADE DE ACOLHIMENTO - PROGRAMA FAMÍLIA ACOLHEDORA;32;PE.TADEU ZIENSKI;29;-;CENTRO;UNIDADE DE ACOLHIMENTO PEQUENO PRÍNCIPE;87240-000;4127205;PR; ;(44) 3641-2734; ; ;12/08/2016;-23.771.736.956.595.300;-5.245.233.535.766.600;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2016;1;954; ;1; ;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0; ;0; ;0; ;1; ;0; ;0; ;0;0; ;18; ;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;3; ;0;3; ;1;1;0;1;1;0;0;3;0;2;0;0;1;2;0;0;1;3
412785;4127858;41;4;Três Barras do Paraná;11824;6095;5729;1;504,171;1;4127853308101;UNIDADE DE ACOLHIMENTO PROGRAMA FAMÍLIA ACOLHEDORA;3;BRASIL;131; ;CENTRO; ;85485-000;4127858;PR; ;(45) 3235-1240; ;(45) 3235-1212;13/01/2017;-2.542.160.972.012.000;-5.317.779.779.434.200;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2017;1;974; ;3; ;2;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;2;0;0;0;2;0; ;1; ;0; ;0; ;2; ;0; ;0; ;1; ;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;0;0;0; ;2; ;0;0; ;1;1;0;2;2;0;0;2;0;1;0;0;1;2;0;0;0;2
412810;4128104;41;4;Umuarama;100676;93455;7221;4;1234,537;1;4128103307719;Unidade de Acolhimento;32;Cambé;4442; ;Zona III; ;87502-160;4128104;PR; ;(44) 2020-0045; ; ;24/03/2014;-2.375.510.320.740.110;-5.330.102.920.532.220;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2014;1;954; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;3; ;1;1; ;1;1;0;0;0;0;1;4;1;1;0;1;1;4;0;0;1;5
412820;4128203;41;4;União da Vitória;52735;49983;2752;3;719,998;1;4128203308333;Unidade de Acolhimento  Família Acolhedora;32;Visconde de Guarapuava;15;prédio;centro; ;84600-000;4128203;PR; ;(42) 3522-4748; ; ;10/02/2014;-26.23;-51.086;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2016;1;477; ;0; ;9;0;0;0;1;4;0;5;0;0;4;0;0;0;4;0;0;0;2;2;5;0;0;9;3; ;0; ;0; ;0; ;5; ;9; ;0; ;1;17; ;1;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0; ;3; ;0;3; ;1;1;5;4;9;0;0;3;0;2;0;0;1;3;0;0;0;3
412855;4128559;41;4;Vera Cruz do Oeste;8973;6863;2110;1;327,09;1;4128553306009;UNIDADE DE ACOLHIMENTO - FAMÍLIA ACOLHEDORA;32;Rui Barbosa;202;Predio;Centro; ;85845-000;4128559;PR; ;(45) 3267-8031; ;(45) 3267-8000;11/12/2013;-25.058;-53.877;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2013;1;954; ;3; ;2;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;2;1; ;0; ;0; ;2; ;0; ;0; ;0; ;1; ;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1;0;5;1;0;0;0;0;0; ;3; ;0;3; ;1;1;1;1;2;0;0;3;0;2;0;0;1;3;0;0;0;3
412870;4128708;41;4;Vitorino;6513;3988;2525;1;308,218;1;4128703309108;Unidade de Acolhimento Família Acolhedora;32;TOMAZI;165; ;Azulão;Antigo Posto de Saúde e ao lado do Conselho Tutelar.;85520-000;4128708;PR; ;(46) 3227-1103; ; ;08/03/2016;-2.626.674.861.991.090;-5.277.544.498.443.600;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2016;1;477; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1;12; ;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;1;1;0;0;0;0; ;3; ;2;2; ;1;1;0;0;0;0;0;2;0;1;0;0;1;2;0;0;0;2
420050;4200507;42;4;Águas de Chapecó;6110;3236;2874;1;139,832;1;4200503306801;UNIDADE DE ACOLHIMENTO - PROGRAMA FAMÍLIA ACOLHEDORA;32;Criciúma;85;CRAS;São Cristóvão; ;89883-000;4200507;SC; ;(49) 3339-0806; ; ;22/07/2016;-27.070.208.377.257.300;-5.299.075.126.647.940;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2016;1;954; ;10; ;5;0;2;2;0;0;0;4;0;1;0;0;0;0;1;0;0;0;0;5;0;0;0;5; ;1;5; ; ;1; ;1;2; ; ;1;0; ;1;18; ;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;1;1;0;5;1;1;0;0;0;0; ;3; ;0;0; ;1;1;4;1;5;0;0;3;0;1;0;0;2;0;0;0;3;3
420055;4200556;42;4;Águas Frias;2424;981;1443;1;76,14;1;4200553307571;Unidade de Acolhimento;32;Dionísio Santin;360; ;Centro;Em frente ao Clube dos Idosos e ao lado do Campo Ipiranga;89843-000;4200556;SC; ;(49) 3332-0165; ;(49) 3332-0019;02/09/2009;-2.687.970.337.045.840;-528.618.335.723.877;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2009;1;954; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0;0; ;18; ;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5;0;1;0;1;0;0;Unidade Básica de Saúde;4; ;0;0; ;1;1;0;0;0;0;0;2;0;1;0;0;1;2;0;0;0;2
420075;4200754;42;4;Alto Bela Vista;2005;605;1400;1;103,98;1;4200753308518;Unidade de Acolhimento Família acolhedora;32;Do Comércio;1015; ;Centro;Prefeitura Municipal;89730-000;4200754;SC; ;(49) 3455-9237; ; ;22/04/2016;-27.431.884.765.217.400;-51.906.693.577.766.400;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2016;1;954; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;0;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;6;1;0;0;1;0;0;Equipe PSE - Gestão da A.S.;2; ;0;3; ;1;1;0;0;0;0;0;4;1;1;0;0;2;4;0;0;0;4
420170;4201703;42;4;Ascurra;7412;6457;955;1;110,901;1;4201703307787;Unidade de Acolhimento;32;Barão do Rio Branco;988; ;centro;Sede no município de Rodeio/SC. Serviço realizado por convenio a nível de comarca de Ascurra/SC, abrangendo os municípios de Apiúna, Ascurra e Rodeio.;89136-000;4201703;SC; ;(47) 3384-0060; ; ;01/02/2016;-269.185.862;-493.655.607;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2015;1;1431; ;7; ;6;0;0;1;1;0;1;3;1;0;0;0;2;0;3;1;0;1;4;0;0;0;0;6;0; ;0; ;0; ;0; ;2; ;1; ;0; ;1;18; ;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;1;0;0;0;0;0; ;3; ;1;2; ;1;1;3;3;6;0;1;2;0;1;0;0;1;3;0;0;0;3
420208;4202081;42;4;Bandeirante;2906;931;1975;1;147,912;1;4202083306813;UNIDADE DE ACOLHIMENTO FAMILIA ACOLHEDORA;3;Afonso Oliboni;1322;Centro;centro;Junto a Secretaria de Assistência Social;89905-000;4202081;SC; ;(49) 93626-0404;23; ;11/09/2015;-2.676.633.697.415.780;-5.363.774.836.063.380;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2015;1;954; ;1; ;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0; ;0; ;0; ;0; ;0; ;1; ;0; ;1; ;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;1;1;0;5;1;0;0;0;0;0; ;5; ;0;2; ;1;1;1;0;1;0;0;3;1;1;0;0;1;3;0;0;0;3
420209;4202099;42;4;Barra Bonita;1878;279;1599;1;93,108;1;4202093306247;UNIDADE DE ACOLHIMENTO;3;Buenos Aires;600; ;Centro; ;89909-000;4202099;SC; ;(49) 3649-0004;218; ;04/07/2011;-26.654;-53.44;315;1; ; ; ; ; ; ; ;1;0;0; ;2; ; ; ; ; ;1;2011;1;958; ;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0; ;0; ;0; ;0; ;0; ;0; ;1; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;5;1;1;0;0;0;0; ;4;1;0;3; ;1;1;0;0;0;0;0;3;0;1;0;0;1;3;0;0;0;3
420245;4202453;42;4;Bombinhas;14293;14293;0;1;35,923;1;4202453308680;Unidade de Acolhimento;32;Baleia Jubarte;328;prefeitura municipal;José Amandio;junto a Assistencia Social 1º piso do paço municipal;88215-000;4202453;SC; ;(47) 3393-9500;523;(47) 3393-9500;01/02/2017;-27.153.082.863.953.400;-4.851.586.103.439.330;315;1; ; ; ; ; ; ; ;0;0;1; ;2; ; ; ; ; ;1;2017;1;900; ;1; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1; ;1; ;1;0; ;0; ;0; ;0; ;0; ;1; ;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;6;0;1;0;1;0;0;equipe alta complexidade;3;1;1;0; ;1;1;0;1;1;0;1;1;0;0;0;0;1;2;0;0;0;2
